speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_02,885.0,915.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,900.0,930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,1185.0,1215.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,1200.0,1230.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,1755.0,1785.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_02,1770.0,1800.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_02,1860.0,1890.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,1875.0,1905.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
