speaker,window_start,window_end,P31_ICM,P32_IMO,P30_INTER,P11_TMA,P23_ATM,P21_AMP,P12_TGS,P24_ACO,P22_ASM,P100_OVERALL,P10_TRANS,P20_ACT,P33_IAM,P13_TSF
HCILab1,1065.0,1095.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
HCILab1,1080.0,1110.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
HCILab1,1095.0,1125.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HCILab1,1230.0,1260.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HCILab1,1245.0,1275.0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
HCILab1,1260.0,1290.0,0,0,2,0,0,1,0,0,0,0,1,1,0,0
HCILab1,1275.0,1305.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
HCILab1,1290.0,1320.0,0,0,2,0,0,0,0,0,1,1,0,1,0,0
HCILab1,1305.0,1335.0,0,0,3,0,0,0,0,0,1,1,0,1,0,0
HCILab1,1320.0,1350.0,0,0,2,0,0,0,0,0,0,0,3,1,0,0
HCILab1,1335.0,1365.0,0,0,1,0,0,0,0,0,0,0,3,1,0,0
HCILab1,1620.0,1650.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HCILab1,1635.0,1665.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HCILab1,1680.0,1710.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HCILab1,1695.0,1725.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HCILab1,1755.0,1785.0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
HCILab1,1770.0,1800.0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
HCILab1,1785.0,1815.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HCILab1,1950.0,1980.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
HCILab1,1965.0,1995.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
HCILab1,1980.0,2010.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
HCILab1,1995.0,2025.0,0,0,5,0,0,0,0,0,0,2,0,2,0,0
HCILab1,2010.0,2040.0,0,0,5,0,0,0,0,0,0,3,2,2,0,0
HCILab1,2025.0,2055.0,0,0,2,0,0,0,0,0,0,3,3,0,0,0
HCILab1,2040.0,2070.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
HCILab1,2070.0,2100.0,0,0,2,0,0,0,0,0,1,1,0,1,0,0
HCILab1,2085.0,2115.0,0,0,2,0,0,0,0,0,1,1,0,2,0,0
HCILab1,2100.0,2130.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HCILab1,2145.0,2175.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HCILab1,2160.0,2190.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
HCILab1,2175.0,2205.0,0,0,3,0,0,0,0,0,1,1,2,0,0,0
HCILab1,2190.0,2220.0,0,0,6,0,0,0,0,0,2,1,1,0,0,0
HCILab1,2205.0,2235.0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
HCILab1,2220.0,2250.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2250.0,2280.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
HCILab1,2265.0,2295.0,0,0,2,0,0,0,0,0,0,1,0,0,0,2
HCILab1,2280.0,2310.0,0,0,4,0,0,0,0,0,0,0,2,0,0,1
HCILab1,2295.0,2325.0,0,0,3,0,0,0,0,0,0,1,2,0,0,0
HCILab1,2310.0,2340.0,0,0,0,0,0,0,0,0,0,2,0,1,1,0
HCILab1,2325.0,2355.0,0,0,2,0,1,0,0,0,1,1,0,2,1,0
HCILab1,2340.0,2370.0,0,0,2,0,1,0,0,0,1,0,0,1,0,0
HCILab1,2400.0,2430.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2415.0,2445.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2460.0,2490.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HCILab1,2475.0,2505.0,0,0,1,0,2,0,0,0,0,1,2,0,0,0
HCILab1,2490.0,2520.0,0,0,1,0,2,0,0,0,0,0,3,0,0,0
HCILab1,2505.0,2535.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
HCILab1,2520.0,2550.0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
HCILab1,2535.0,2565.0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
HCILab1,2550.0,2580.0,0,0,2,0,0,0,0,0,0,0,3,2,0,1
HCILab1,2565.0,2595.0,0,0,5,0,0,0,0,0,0,0,5,3,1,1
HCILab1,2580.0,2610.0,0,0,6,0,0,0,0,0,0,2,3,1,1,1
HCILab1,2595.0,2625.0,0,0,1,0,0,0,0,0,0,2,1,0,0,1
HCILab1,2700.0,2730.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2715.0,2745.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab1,2835.0,2865.0,0,0,3,0,0,1,0,0,0,1,0,0,1,0
HCILab1,2850.0,2880.0,0,0,6,0,0,1,0,0,0,1,1,0,1,0
HCILab1,2865.0,2895.0,0,0,4,0,0,0,0,0,1,0,1,0,0,0
HCILab1,2880.0,2910.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
HCILab1,2895.0,2925.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HCILab1,2910.0,2940.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HCILab1,2940.0,2970.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HCILab1,2955.0,2985.0,0,0,1,0,1,0,0,0,1,1,2,0,0,0
HCILab1,2970.0,3000.0,0,0,0,0,2,0,0,0,1,1,2,0,0,0
HCILab1,2985.0,3015.0,0,0,1,0,1,0,0,0,0,3,0,0,0,0
HCILab1,3000.0,3030.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
HCILab1,3015.0,3045.0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
HCILab1,3030.0,3060.0,0,0,6,0,0,0,0,0,1,0,5,0,0,0
HCILab1,3045.0,3075.0,0,0,4,0,0,0,0,0,1,0,3,3,1,0
HCILab1,3060.0,3090.0,0,0,1,0,0,0,0,0,0,0,0,3,1,0
HCILab1,3090.0,3120.0,0,0,2,0,0,0,0,0,0,0,1,1,0,0
HCILab1,3105.0,3135.0,0,0,3,0,0,0,0,0,0,0,1,1,0,0
HCILab1,3120.0,3150.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3180.0,3210.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
HCILab1,3195.0,3225.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
HCILab1,3285.0,3315.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3300.0,3330.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HCILab1,3360.0,3390.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HCILab1,3375.0,3405.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HCILab1,3390.0,3420.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
HCILab1,3405.0,3435.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HCILab1,3600.0,3630.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HCILab1,3615.0,3645.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HCILab1,3630.0,3660.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HCILab1,3645.0,3675.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
HCILab1,3660.0,3690.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
HCILab1,3735.0,3765.0,0,0,1,0,1,0,0,0,0,1,2,0,1,0
HCILab1,3750.0,3780.0,0,0,2,0,1,0,0,0,0,2,3,0,1,0
HCILab1,3765.0,3795.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
