speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_07,900.0,930.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,915.0,945.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1065.0,1095.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1080.0,1110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1710.0,1740.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1725.0,1755.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2100.0,2130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_07,2115.0,2145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_07,2415.0,2445.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,2430.0,2460.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,2460.0,2490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,2475.0,2505.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,2715.0,2745.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2730.0,2760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2820.0,2850.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2835.0,2865.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3810.0,3840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3825.0,3855.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3840.0,3870.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
