speaker,window_start,window_end,P31_ICM,P24_ACO,P30_INTER,P100_OVERALL,P23_ATM,P13_TSF,P20_ACT,P21_AMP,P10_TRANS,P12_TGS,P11_TMA,P22_ASM,P32_IMO,P33_IAM
CSLLaptop,810.0,840.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CSLLaptop,825.0,855.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CSLLaptop,870.0,900.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
CSLLaptop,885.0,915.0,0,0,3,3,1,0,2,0,0,0,0,0,0,0
CSLLaptop,900.0,930.0,0,0,4,3,1,0,1,1,0,0,0,0,0,0
CSLLaptop,915.0,945.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CSLLaptop,945.0,975.0,0,0,2,1,0,0,2,0,0,0,0,0,0,0
CSLLaptop,960.0,990.0,0,0,3,1,0,0,4,0,0,0,0,0,0,0
CSLLaptop,975.0,1005.0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
CSLLaptop,990.0,1020.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
CSLLaptop,1020.0,1050.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CSLLaptop,1035.0,1065.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CSLLaptop,1095.0,1125.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
CSLLaptop,1110.0,1140.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
CSLLaptop,1155.0,1185.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
CSLLaptop,1170.0,1200.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
CSLLaptop,1215.0,1245.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1230.0,1260.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1245.0,1275.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1260.0,1290.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1275.0,1305.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1320.0,1350.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1335.0,1365.0,0,0,4,0,0,0,2,0,3,0,0,0,0,0
CSLLaptop,1350.0,1380.0,0,0,4,0,0,1,2,0,3,0,0,0,0,0
CSLLaptop,1365.0,1395.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CSLLaptop,1380.0,1410.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1395.0,1425.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1410.0,1440.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1650.0,1680.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1665.0,1695.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1695.0,1725.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CSLLaptop,1710.0,1740.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CSLLaptop,1725.0,1755.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CSLLaptop,1740.0,1770.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CSLLaptop,1815.0,1845.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,1830.0,1860.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,2115.0,2145.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,2130.0,2160.0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
CSLLaptop,2145.0,2175.0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
CSLLaptop,2160.0,2190.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
CSLLaptop,2205.0,2235.0,0,0,2,2,0,0,1,0,1,0,0,0,0,0
CSLLaptop,2220.0,2250.0,0,0,2,2,0,0,1,0,1,0,0,0,0,0
CSLLaptop,2250.0,2280.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,2265.0,2295.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,2280.0,2310.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CSLLaptop,2295.0,2325.0,0,0,2,0,0,0,2,0,0,0,0,0,0,1
CSLLaptop,2310.0,2340.0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
CSLLaptop,2400.0,2430.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
CSLLaptop,2415.0,2445.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
CSLLaptop,2460.0,2490.0,0,0,1,2,0,0,0,0,1,0,0,0,0,0
CSLLaptop,2475.0,2505.0,0,0,1,2,0,0,0,0,1,0,0,0,0,0
CSLLaptop,2550.0,2580.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
CSLLaptop,2565.0,2595.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
CSLLaptop,2835.0,2865.0,0,0,2,2,0,0,0,0,2,0,0,0,0,0
CSLLaptop,2850.0,2880.0,0,0,2,2,0,0,0,0,2,0,0,0,0,0
CSLLaptop,2985.0,3015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3000.0,3030.0,0,0,2,3,0,0,0,0,2,0,0,0,0,0
CSLLaptop,3015.0,3045.0,0,0,1,3,0,0,0,0,2,0,0,0,0,0
CSLLaptop,3225.0,3255.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3240.0,3270.0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3255.0,3285.0,0,0,2,5,0,0,1,0,0,0,0,0,0,0
CSLLaptop,3270.0,3300.0,0,0,3,2,0,0,2,0,0,0,0,0,0,0
CSLLaptop,3285.0,3315.0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
CSLLaptop,3315.0,3345.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3330.0,3360.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3405.0,3435.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3420.0,3450.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3465.0,3495.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
CSLLaptop,3480.0,3510.0,0,0,2,0,0,1,0,0,1,0,0,0,0,0
CSLLaptop,3495.0,3525.0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
CSLLaptop,3510.0,3540.0,0,0,1,2,0,0,0,0,1,0,0,1,0,0
CSLLaptop,3525.0,3555.0,0,0,0,3,0,0,1,0,1,0,0,1,0,0
CSLLaptop,3540.0,3570.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
CSLLaptop,3600.0,3630.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3615.0,3645.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3690.0,3720.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3705.0,3735.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CSLLaptop,3720.0,3750.0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
CSLLaptop,3735.0,3765.0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
CSLLaptop,3765.0,3795.0,0,0,2,1,0,0,1,1,0,0,0,0,0,0
CSLLaptop,3780.0,3810.0,0,0,2,1,0,0,1,1,0,0,0,0,0,0
