speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_02,15.0,45.0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
SPEAKER_02,30.0,60.0,0,2,0,0,1,0,0,3,0,0,1,1,0,8
SPEAKER_02,45.0,75.0,0,2,0,0,3,0,0,1,0,0,1,2,0,9
SPEAKER_02,60.0,90.0,0,4,0,0,4,0,0,4,0,0,0,4,0,4
SPEAKER_02,75.0,105.0,1,3,0,0,2,0,0,5,0,1,6,3,0,4
SPEAKER_02,90.0,120.0,1,1,0,0,1,0,1,5,0,1,6,1,0,2
SPEAKER_02,105.0,135.0,0,3,0,0,1,0,1,5,0,0,0,1,0,0
SPEAKER_02,120.0,150.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_02,735.0,765.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
SPEAKER_02,750.0,780.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
SPEAKER_02,765.0,795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,780.0,810.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,825.0,855.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPEAKER_02,840.0,870.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPEAKER_02,855.0,885.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_02,870.0,900.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_02,1410.0,1440.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,1425.0,1455.0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_02,1440.0,1470.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_02,1485.0,1515.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,1500.0,1530.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,2100.0,2130.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SPEAKER_02,2115.0,2145.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
