speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_04,15.0,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,30.0,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,135.0,165.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,150.0,180.0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
SPEAKER_04,165.0,195.0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
SPEAKER_04,180.0,210.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,300.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,315.0,345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,585.0,615.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
SPEAKER_04,600.0,630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
SPEAKER_04,690.0,720.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,705.0,735.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,720.0,750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,765.0,795.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,780.0,810.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,810.0,840.0,0,1,0,0,2,0,0,0,0,1,0,0,0,1
SPEAKER_04,825.0,855.0,0,1,0,0,3,0,0,1,0,1,0,0,0,1
SPEAKER_04,840.0,870.0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_04,855.0,885.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,870.0,900.0,0,1,0,0,1,0,0,0,0,0,0,2,0,0
SPEAKER_04,885.0,915.0,0,2,0,0,2,0,0,1,0,0,0,3,0,2
SPEAKER_04,900.0,930.0,0,1,0,0,1,0,0,1,0,0,0,1,0,2
SPEAKER_04,915.0,945.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,930.0,960.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,945.0,975.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,960.0,990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1380.0,1410.0,0,0,0,0,2,0,0,2,0,0,1,0,0,1
SPEAKER_04,1395.0,1425.0,0,0,0,0,2,0,0,2,0,0,1,0,0,2
SPEAKER_04,1410.0,1440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,1455.0,1485.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_04,1470.0,1500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_04,1515.0,1545.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,1530.0,1560.0,0,2,0,0,2,0,0,3,0,0,0,0,0,1
SPEAKER_04,1545.0,1575.0,0,3,0,0,3,0,0,4,0,0,1,0,0,2
SPEAKER_04,1560.0,1590.0,0,2,0,0,3,0,0,2,0,0,1,0,0,1
SPEAKER_04,2400.0,2430.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
SPEAKER_04,2415.0,2445.0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
SPEAKER_04,2640.0,2670.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,2655.0,2685.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,2715.0,2745.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
SPEAKER_04,2730.0,2760.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
SPEAKER_04,2745.0,2775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,3750.0,3780.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_04,3765.0,3795.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_04,3825.0,3855.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3840.0,3870.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3870.0,3900.0,0,0,0,0,3,0,0,1,0,0,1,0,0,0
SPEAKER_04,3885.0,3915.0,0,0,0,0,3,0,0,2,0,0,1,0,0,3
SPEAKER_04,3900.0,3930.0,0,0,0,0,2,0,0,1,0,0,0,1,0,3
SPEAKER_04,3915.0,3945.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
