speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_01,1575.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SPEAKER_01,1590.0,1620.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
SPEAKER_01,1605.0,1635.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPEAKER_01,1815.0,1845.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,1830.0,1860.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,2715.0,2745.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,2730.0,2760.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,2850.0,2880.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_01,2865.0,2895.0,0,3,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_01,2880.0,2910.0,0,3,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_01,2895.0,2925.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,3435.0,3465.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_01,3450.0,3480.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_01,3465.0,3495.0,0,2,0,0,0,0,0,1,0,0,0,2,0,2
SPEAKER_01,3480.0,3510.0,0,2,0,0,0,0,0,2,0,0,0,2,0,2
SPEAKER_01,3495.0,3525.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_01,3765.0,3795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,3780.0,3810.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,3825.0,3855.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_01,3840.0,3870.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_01,3855.0,3885.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_01,3870.0,3900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
