speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_00,240.0,270.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,255.0,285.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,525.0,555.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,540.0,570.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1440.0,1470.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1455.0,1485.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3375.0,3405.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,3390.0,3420.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
