window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT,speaker
3330.0,3360.0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,"SPEAKER_02, SPEAKER_04"
3345.0,3375.0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,"SPEAKER_02, SPEAKER_05"
3360.0,3390.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"SPEAKER_01, SPEAKER_05"
3375.0,3405.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
3390.0,3420.0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,SPEAKER_02
3405.0,3435.0,0,3,0,0,1,0,0,7,0,0,0,0,0,2,SPEAKER_02
3420.0,3450.0,0,5,0,0,2,0,0,5,0,0,0,0,0,0,"SPEAKER_01, SPEAKER_02"
3435.0,3465.0,0,3,0,0,1,0,0,1,0,0,0,0,0,3,"SPEAKER_01, SPEAKER_02"
3450.0,3480.0,0,2,0,0,1,0,0,1,0,0,0,0,0,4,"SPEAKER_01, SPEAKER_02, SPEAKER_05"
3465.0,3495.0,0,3,0,0,1,0,0,1,0,0,0,0,0,3,"SPEAKER_01, SPEAKER_02, SPEAKER_05"
3480.0,3510.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,SPEAKER_02
3495.0,3525.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,SPEAKER_02
3510.0,3540.0,0,2,0,0,1,1,0,1,0,0,0,1,0,2,"SPEAKER_01, SPEAKER_02"
3525.0,3555.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
3540.0,3570.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
3555.0,3585.0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,"SPEAKER_01, SPEAKER_02"
3570.0,3600.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,SPEAKER_02
3585.0,3615.0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,SPEAKER_02
3600.0,3630.0,0,5,0,0,2,0,0,2,0,0,1,1,0,2,"SPEAKER_02, SPEAKER_05, SPEAKER_07"
3615.0,3645.0,0,5,0,0,1,0,0,3,0,0,2,0,0,6,"SPEAKER_05, SPEAKER_07"
3630.0,3660.0,1,5,0,0,1,0,0,2,0,0,2,0,0,5,SPEAKER_05
3645.0,3675.0,1,5,0,0,1,0,0,1,1,0,1,0,0,2,"SPEAKER_02, SPEAKER_05"
3660.0,3690.0,0,4,0,0,2,0,0,0,2,0,0,0,0,2,"SPEAKER_02, SPEAKER_05"
3675.0,3705.0,0,1,0,0,2,0,0,1,1,0,0,1,0,2,SPEAKER_02
3690.0,3720.0,1,3,0,0,0,0,0,1,0,0,0,1,0,3,"SPEAKER_01, SPEAKER_02, SPEAKER_05, SPEAKER_06"
3705.0,3735.0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,"SPEAKER_01, SPEAKER_02, SPEAKER_05, SPEAKER_06"
