speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_01,165.0,195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_01,180.0,210.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_01,195.0,225.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_01,315.0,345.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,330.0,360.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,375.0,405.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,390.0,420.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,405.0,435.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_01,420.0,450.0,1,1,0,0,3,0,0,1,0,0,0,0,0,1
SPEAKER_01,435.0,465.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_01,615.0,645.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,630.0,660.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,660.0,690.0,0,1,0,0,3,0,0,0,0,0,0,0,0,1
SPEAKER_01,675.0,705.0,0,1,0,0,7,0,0,0,1,0,0,0,0,1
SPEAKER_01,690.0,720.0,0,1,0,0,6,0,0,0,1,0,0,0,0,0
SPEAKER_01,705.0,735.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_01,720.0,750.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_01,735.0,765.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_01,765.0,795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,780.0,810.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_01,810.0,840.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,825.0,855.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,840.0,870.0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_01,855.0,885.0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SPEAKER_01,870.0,900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_01,975.0,1005.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPEAKER_01,990.0,1020.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPEAKER_01,1155.0,1185.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_01,1170.0,1200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_01,1185.0,1215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_01,1200.0,1230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_01,1245.0,1275.0,0,1,0,0,1,0,0,0,0,0,0,2,0,2
SPEAKER_01,1260.0,1290.0,0,2,0,0,3,0,0,1,0,0,0,2,0,2
SPEAKER_01,1275.0,1305.0,0,2,0,0,7,0,0,1,1,0,0,1,0,0
SPEAKER_01,1290.0,1320.0,0,1,0,0,5,0,0,0,1,0,0,1,0,0
SPEAKER_01,1410.0,1440.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,1425.0,1455.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_01,1515.0,1545.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_01,1530.0,1560.0,0,0,0,0,6,0,0,1,0,0,0,0,0,0
SPEAKER_01,1545.0,1575.0,0,0,0,0,9,0,0,1,1,0,0,0,0,0
SPEAKER_01,1560.0,1590.0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
SPEAKER_01,1605.0,1635.0,0,0,0,0,8,1,0,1,1,0,0,1,0,0
SPEAKER_01,1620.0,1650.0,0,0,0,0,9,1,0,1,1,0,1,1,0,0
SPEAKER_01,1635.0,1665.0,0,0,0,0,2,0,0,0,0,0,1,0,0,2
SPEAKER_01,1650.0,1680.0,0,2,0,0,5,0,0,3,1,0,0,0,0,4
SPEAKER_01,1665.0,1695.0,0,3,0,0,9,0,0,3,2,0,1,0,0,3
SPEAKER_01,1680.0,1710.0,0,1,0,0,7,0,0,0,2,0,1,0,0,1
SPEAKER_01,1695.0,1725.0,0,3,0,0,5,0,0,0,1,0,0,0,0,0
SPEAKER_01,1710.0,1740.0,0,3,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_01,1725.0,1755.0,0,2,0,0,5,0,0,2,1,0,1,0,0,3
SPEAKER_01,1740.0,1770.0,0,2,0,0,8,0,0,3,1,0,1,1,0,5
