speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_04,0.0,30.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_04,15.0,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,210.0,240.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1
SPEAKER_04,225.0,255.0,0,1,0,0,2,0,0,1,0,0,0,1,0,1
SPEAKER_04,240.0,270.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,270.0,300.0,0,1,0,0,3,0,0,2,0,0,0,0,0,0
SPEAKER_04,285.0,315.0,1,2,0,0,5,0,0,2,0,0,0,0,0,1
SPEAKER_04,300.0,330.0,1,1,0,0,2,0,0,0,0,0,1,0,0,2
SPEAKER_04,315.0,345.0,0,1,0,0,2,0,0,0,0,0,1,1,0,1
SPEAKER_04,330.0,360.0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
SPEAKER_04,345.0,375.0,0,1,0,0,2,0,0,3,0,0,0,0,0,0
SPEAKER_04,360.0,390.0,0,1,0,0,2,0,0,3,0,0,0,0,0,0
SPEAKER_04,435.0,465.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
SPEAKER_04,450.0,480.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
SPEAKER_04,465.0,495.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,585.0,615.0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_04,600.0,630.0,0,3,0,0,2,0,0,1,0,0,0,0,0,2
SPEAKER_04,615.0,645.0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,630.0,660.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,690.0,720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,705.0,735.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,720.0,750.0,0,1,0,0,2,0,0,1,0,0,0,1,0,1
SPEAKER_04,735.0,765.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
SPEAKER_04,750.0,780.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,765.0,795.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,780.0,810.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,795.0,825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,810.0,840.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
SPEAKER_04,825.0,855.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
SPEAKER_04,840.0,870.0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
SPEAKER_04,855.0,885.0,0,1,0,0,4,0,0,0,1,0,0,3,0,0
SPEAKER_04,870.0,900.0,0,3,0,0,2,1,0,2,1,0,0,3,0,1
SPEAKER_04,885.0,915.0,0,3,0,0,1,1,0,2,0,0,0,2,0,1
SPEAKER_04,900.0,930.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,975.0,1005.0,0,1,0,0,5,0,0,3,0,0,0,1,0,0
SPEAKER_04,990.0,1020.0,0,2,0,0,5,0,0,3,0,0,0,2,0,0
SPEAKER_04,1005.0,1035.0,0,2,0,0,2,0,0,0,0,0,0,1,0,0
SPEAKER_04,1020.0,1050.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1110.0,1140.0,0,0,0,0,24,0,0,0,1,0,0,0,0,2
SPEAKER_04,1125.0,1155.0,0,0,0,0,24,0,0,0,1,0,0,0,0,2
SPEAKER_04,1200.0,1230.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_04,1215.0,1245.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_04,1230.0,1260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,1245.0,1275.0,0,1,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_04,1260.0,1290.0,0,2,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,1275.0,1305.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1290.0,1320.0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
SPEAKER_04,1305.0,1335.0,0,0,0,0,6,0,0,2,0,0,0,1,0,1
SPEAKER_04,1320.0,1350.0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
SPEAKER_04,1350.0,1380.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1365.0,1395.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_04,1380.0,1410.0,0,1,0,0,0,0,0,4,0,0,0,1,0,0
SPEAKER_04,1395.0,1425.0,0,2,0,0,4,0,0,5,0,0,0,0,0,1
SPEAKER_04,1410.0,1440.0,0,1,0,0,5,0,0,1,0,0,0,0,0,1
SPEAKER_04,1425.0,1455.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1470.0,1500.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
SPEAKER_04,1485.0,1515.0,0,2,0,0,4,0,0,1,2,0,0,1,1,2
SPEAKER_04,1500.0,1530.0,0,2,0,0,3,0,0,0,2,0,0,0,1,2
SPEAKER_04,1620.0,1650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1635.0,1665.0,0,2,0,0,5,0,0,1,0,0,0,1,0,1
SPEAKER_04,1650.0,1680.0,0,1,0,0,6,0,0,1,0,0,0,1,0,1
