speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_00,210.0,240.0,0,0,0,0,2,0,0,2,0,0,0,1,0,0
SPEAKER_00,225.0,255.0,0,0,0,0,2,0,0,2,0,0,0,1,0,0
SPEAKER_00,240.0,270.0,1,1,0,0,4,0,0,0,0,0,0,1,0,0
SPEAKER_00,255.0,285.0,1,1,0,0,6,0,0,0,0,0,0,2,0,0
SPEAKER_00,270.0,300.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
SPEAKER_00,300.0,330.0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
SPEAKER_00,315.0,345.0,0,0,0,0,5,0,0,2,0,0,0,1,0,0
SPEAKER_00,330.0,360.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
SPEAKER_00,405.0,435.0,0,0,0,0,4,0,0,1,0,0,0,1,0,0
SPEAKER_00,420.0,450.0,1,0,0,0,6,0,0,2,0,0,0,1,0,1
SPEAKER_00,435.0,465.0,1,0,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_00,450.0,480.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_00,465.0,495.0,0,2,0,0,3,0,0,2,0,0,0,0,0,0
SPEAKER_00,480.0,510.0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
SPEAKER_00,495.0,525.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SPEAKER_00,510.0,540.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_00,525.0,555.0,0,0,0,0,2,0,0,2,0,0,0,0,0,2
SPEAKER_00,540.0,570.0,0,0,0,0,2,0,0,2,0,0,0,0,0,3
SPEAKER_00,555.0,585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_00,600.0,630.0,0,2,0,0,4,0,0,0,0,0,0,0,0,4
SPEAKER_00,615.0,645.0,0,2,0,0,6,0,0,1,0,0,0,0,0,5
SPEAKER_00,630.0,660.0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_00,675.0,705.0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
SPEAKER_00,690.0,720.0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
SPEAKER_00,795.0,825.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SPEAKER_00,810.0,840.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SPEAKER_00,930.0,960.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_00,945.0,975.0,0,0,0,0,5,0,0,2,0,1,0,0,0,0
SPEAKER_00,960.0,990.0,0,1,0,0,9,0,0,2,0,1,0,0,0,0
SPEAKER_00,975.0,1005.0,0,1,0,0,5,0,0,1,0,0,0,0,0,0
SPEAKER_00,990.0,1020.0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
SPEAKER_00,1005.0,1035.0,0,1,0,0,6,0,0,0,0,0,1,1,0,0
SPEAKER_00,1020.0,1050.0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
SPEAKER_00,1035.0,1065.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
SPEAKER_00,1050.0,1080.0,1,0,0,0,6,0,0,0,0,0,0,1,0,0
SPEAKER_00,1065.0,1095.0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
SPEAKER_00,1080.0,1110.0,1,0,0,0,6,0,0,3,0,0,0,1,0,3
SPEAKER_00,1095.0,1125.0,1,0,0,0,5,0,0,3,0,0,0,1,0,0
SPEAKER_00,1110.0,1140.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_00,1125.0,1155.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
SPEAKER_00,1140.0,1170.0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
SPEAKER_00,1155.0,1185.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
SPEAKER_00,1170.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_00,1185.0,1215.0,0,0,0,0,2,0,0,1,0,0,0,2,0,1
