speaker,window_start,window_end,P31_ICM,P32_IMO,P30_INTER,P11_TMA,P23_ATM,P21_AMP,P12_TGS,P24_ACO,P22_ASM,P100_OVERALL,P10_TRANS,P20_ACT,P33_IAM,P13_TSF
SPEAKER_0`,1230.0,1260.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_0`,1245.0,1275.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_0`,2025.0,2055.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SPEAKER_0`,2040.0,2070.0,0,0,0,0,0,0,0,0,0,5,1,2,0,2
SPEAKER_0`,2055.0,2085.0,0,0,0,0,0,0,0,0,0,4,1,1,0,1
