speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_00,690.0,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_00,705.0,735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_00,1020.0,1050.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_00,1035.0,1065.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_00,1200.0,1230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,1215.0,1245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,1590.0,1620.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1605.0,1635.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1815.0,1845.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,1830.0,1860.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2055.0,2085.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2070.0,2100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2100.0,2130.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2115.0,2145.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_00,2130.0,2160.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_00,2580.0,2610.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,2595.0,2625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_00,3045.0,3075.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_00,3060.0,3090.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
