speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_06,315.0,345.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_06,330.0,360.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_06,660.0,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_06,675.0,705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_06,705.0,735.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_06,720.0,750.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SPEAKER_06,735.0,765.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_06,750.0,780.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_06,795.0,825.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,810.0,840.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,1380.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,1395.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,1410.0,1440.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,1425.0,1455.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,1890.0,1920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,1905.0,1935.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,3090.0,3120.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,3105.0,3135.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,3255.0,3285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,3270.0,3300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,3690.0,3720.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,3705.0,3735.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,3855.0,3885.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,3870.0,3900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,3915.0,3945.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,3930.0,3960.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
