speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_04,225.0,255.0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
SPEAKER_04,240.0,270.0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
SPEAKER_04,300.0,330.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,315.0,345.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,330.0,360.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,345.0,375.0,1,0,0,0,3,0,0,1,0,0,1,0,0,0
SPEAKER_04,360.0,390.0,1,1,0,0,2,0,0,1,0,0,1,0,0,0
SPEAKER_04,375.0,405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,480.0,510.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,495.0,525.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,675.0,705.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_04,690.0,720.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_04,720.0,750.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SPEAKER_04,735.0,765.0,0,0,0,0,1,2,0,4,0,1,0,1,0,0
SPEAKER_04,750.0,780.0,0,0,0,0,1,1,0,4,0,0,0,1,0,0
SPEAKER_04,810.0,840.0,0,2,0,0,3,0,0,0,0,0,0,1,0,0
SPEAKER_04,825.0,855.0,0,2,0,0,3,0,0,0,0,0,0,1,0,0
SPEAKER_04,885.0,915.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,900.0,930.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,915.0,945.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_04,930.0,960.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_04,1050.0,1080.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1065.0,1095.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SPEAKER_04,1080.0,1110.0,1,0,0,0,5,1,0,2,0,0,1,1,0,1
SPEAKER_04,1095.0,1125.0,1,0,0,0,7,1,0,2,0,0,0,1,0,1
SPEAKER_04,1110.0,1140.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1155.0,1185.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1170.0,1200.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1185.0,1215.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1200.0,1230.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1245.0,1275.0,0,1,0,0,2,0,0,3,0,0,1,0,0,1
SPEAKER_04,1260.0,1290.0,0,1,0,0,2,0,0,3,0,0,1,0,0,1
SPEAKER_04,1290.0,1320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1305.0,1335.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1365.0,1395.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1380.0,1410.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1395.0,1425.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1455.0,1485.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
SPEAKER_04,1470.0,1500.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
SPEAKER_04,1530.0,1560.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1545.0,1575.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1560.0,1590.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1575.0,1605.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1755.0,1785.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_04,1770.0,1800.0,0,1,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_04,1785.0,1815.0,0,1,0,0,4,0,0,2,0,0,0,0,0,3
SPEAKER_04,1800.0,1830.0,0,1,0,0,3,0,0,2,0,0,0,0,0,3
SPEAKER_04,1815.0,1845.0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
SPEAKER_04,1830.0,1860.0,0,0,0,0,7,0,0,0,0,0,0,0,0,2
SPEAKER_04,1845.0,1875.0,0,0,0,0,5,0,0,1,0,0,0,1,0,3
SPEAKER_04,1860.0,1890.0,0,2,0,0,1,0,0,1,0,0,0,2,0,2
SPEAKER_04,1875.0,1905.0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_04,1890.0,1920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1935.0,1965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1950.0,1980.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1965.0,1995.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1980.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,1995.0,2025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,2070.0,2100.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,2085.0,2115.0,1,2,0,0,4,0,0,0,0,0,0,0,0,1
SPEAKER_04,2100.0,2130.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_04,2115.0,2145.0,0,0,0,0,2,0,0,0,0,0,0,1,0,2
SPEAKER_04,2130.0,2160.0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
SPEAKER_04,2205.0,2235.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,2220.0,2250.0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_04,2235.0,2265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,2250.0,2280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2265.0,2295.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2280.0,2310.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2295.0,2325.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2310.0,2340.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,2325.0,2355.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,2340.0,2370.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2385.0,2415.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_04,2400.0,2430.0,0,2,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,2415.0,2445.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,2430.0,2460.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,2760.0,2790.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2775.0,2805.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2790.0,2820.0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
SPEAKER_04,2805.0,2835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SPEAKER_04,2895.0,2925.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,2910.0,2940.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,2925.0,2955.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,2940.0,2970.0,0,2,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_04,2955.0,2985.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,3045.0,3075.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,3060.0,3090.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,3075.0,3105.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3090.0,3120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3150.0,3180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,3165.0,3195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,3180.0,3210.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_04,3195.0,3225.0,0,1,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_04,3210.0,3240.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3270.0,3300.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,3285.0,3315.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
SPEAKER_04,3300.0,3330.0,0,0,0,0,2,0,0,1,0,0,0,1,0,2
SPEAKER_04,3315.0,3345.0,0,1,0,0,1,0,0,1,0,0,0,0,0,3
SPEAKER_04,3330.0,3360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,3345.0,3375.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,3360.0,3390.0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_04,3375.0,3405.0,0,3,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_04,3390.0,3420.0,0,3,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_04,3405.0,3435.0,0,3,0,0,4,0,0,1,0,0,0,1,0,3
SPEAKER_04,3420.0,3450.0,0,2,0,0,2,0,0,1,0,0,0,1,0,4
SPEAKER_04,3435.0,3465.0,1,1,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_04,3450.0,3480.0,1,0,0,0,2,0,0,1,0,0,1,0,0,1
SPEAKER_04,3465.0,3495.0,0,0,0,0,2,0,0,1,0,0,1,0,0,0
SPEAKER_04,3480.0,3510.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3495.0,3525.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3540.0,3570.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,3555.0,3585.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,3570.0,3600.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,3585.0,3615.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,3615.0,3645.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3630.0,3660.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SPEAKER_04,3645.0,3675.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SPEAKER_04,3660.0,3690.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,3675.0,3705.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_04,3690.0,3720.0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
SPEAKER_04,3705.0,3735.0,0,4,0,0,1,0,0,0,0,0,1,0,0,1
SPEAKER_04,3720.0,3750.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,3780.0,3810.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3795.0,3825.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3825.0,3855.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,3840.0,3870.0,1,1,0,0,1,0,0,3,0,0,0,0,0,0
SPEAKER_04,3855.0,3885.0,1,0,0,0,1,0,0,3,0,0,0,0,0,0
SPEAKER_04,3930.0,3960.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,3945.0,3975.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
