window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
525.0,555.0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,SPEAKER_04
540.0,570.0,0,0,0,0,0,9,1,0,0,0,0,1,1,1,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
555.0,585.0,0,0,1,0,0,9,1,0,0,0,0,1,1,1,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
570.0,600.0,0,0,1,0,0,6,1,1,0,0,0,0,0,1,"SPEAKER_04, SPEAKER_08"
585.0,615.0,0,0,0,0,0,5,3,1,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_08"
600.0,630.0,0,0,0,0,0,2,5,0,0,0,0,5,0,0,"SPEAKER_04, SPEAKER_08"
615.0,645.0,0,0,0,0,0,2,4,0,0,1,0,5,0,1,"SPEAKER_04, SPEAKER_08"
630.0,660.0,0,0,0,0,0,1,1,0,0,3,0,2,0,1,"SPEAKER_04, SPEAKER_08"
645.0,675.0,0,0,0,0,0,2,3,1,0,2,0,1,0,1,"SPEAKER_04, SPEAKER_08"
660.0,690.0,0,0,0,0,0,3,2,1,0,0,0,2,0,1,"SPEAKER_04, SPEAKER_08"
675.0,705.0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,"SPEAKER_00, SPEAKER_04"
690.0,720.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"SPEAKER_00, SPEAKER_04"
720.0,750.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,"SPEAKER_03, SPEAKER_04"
735.0,765.0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,"SPEAKER_03, SPEAKER_04"
750.0,780.0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_04"
765.0,795.0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_04"
780.0,810.0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,"SPEAKER_04, SPEAKER_06"
795.0,825.0,0,0,0,0,0,2,0,0,0,1,0,5,0,4,SPEAKER_06
810.0,840.0,0,0,0,0,0,3,0,0,0,1,0,4,0,2,SPEAKER_06
825.0,855.0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,SPEAKER_06
840.0,870.0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,"SPEAKER_04, SPEAKER_06"
855.0,885.0,0,0,0,0,0,3,1,1,0,0,0,5,0,5,"SPEAKER_04, SPEAKER_06"
870.0,900.0,0,0,0,0,0,2,2,1,0,0,0,5,0,3,"SPEAKER_04, SPEAKER_06"
885.0,915.0,0,0,0,0,0,0,1,0,0,2,0,4,0,5,"SPEAKER_04, SPEAKER_06"
900.0,930.0,0,0,0,0,0,1,1,0,0,5,0,3,0,5,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
915.0,945.0,0,0,0,0,0,3,1,1,0,3,0,2,0,3,"SPEAKER_01, SPEAKER_04, SPEAKER_06, SPEAKER_07"
930.0,960.0,0,0,0,0,0,3,1,1,0,0,0,3,0,1,"SPEAKER_01, SPEAKER_07"
945.0,975.0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,SPEAKER_07
960.0,990.0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,SPEAKER_07
975.0,1005.0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_07"
990.0,1020.0,0,0,0,0,0,1,1,0,0,0,0,8,0,2,"SPEAKER_01, SPEAKER_04, SPEAKER_07"
1005.0,1035.0,0,0,0,0,0,1,1,0,0,0,0,5,0,2,"SPEAKER_01, SPEAKER_04, SPEAKER_07"
1020.0,1050.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_04
1050.0,1080.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,SPEAKER_07
1065.0,1095.0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,SPEAKER_07
1080.0,1110.0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,"SPEAKER_04, SPEAKER_07"
1095.0,1125.0,0,0,0,0,1,2,2,0,0,1,0,1,0,1,"SPEAKER_04, SPEAKER_07"
1110.0,1140.0,0,0,0,0,0,2,2,0,0,1,0,4,0,2,"SPEAKER_04, SPEAKER_06, SPEAKER_07"
1125.0,1155.0,0,0,0,0,0,2,0,1,0,0,0,6,0,1,"SPEAKER_04, SPEAKER_06"
1140.0,1170.0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,"SPEAKER_04, SPEAKER_06"
1155.0,1185.0,0,0,1,0,0,1,0,1,0,1,0,5,0,0,SPEAKER_06
1170.0,1200.0,0,0,1,0,0,1,0,1,0,2,0,7,0,1,"SPEAKER_04, SPEAKER_06"
1185.0,1215.0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,SPEAKER_04
1245.0,1275.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,SPEAKER_03
1260.0,1290.0,0,0,0,0,0,1,3,1,0,0,0,1,0,2,"SPEAKER_03, SPEAKER_04"
1275.0,1305.0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,"SPEAKER_03, SPEAKER_04"
1560.0,1590.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_01
1575.0,1605.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_01
1590.0,1620.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"SPEAKER_04, SPEAKER_07"
1605.0,1635.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"SPEAKER_04, SPEAKER_07"
1740.0,1770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_04
1755.0,1785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_04
1800.0,1830.0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_06"
1815.0,1845.0,0,0,1,1,0,1,0,1,0,0,0,5,0,2,"SPEAKER_04, SPEAKER_06"
1830.0,1860.0,0,0,1,1,0,0,0,0,0,0,0,5,0,2,"SPEAKER_04, SPEAKER_06"
1845.0,1875.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,SPEAKER_04
1860.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
1935.0,1965.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_04
1950.0,1980.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_06"
1965.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"SPEAKER_04, SPEAKER_06"
1980.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,"SPEAKER_04, SPEAKER_06"
1995.0,2025.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_06"
2010.0,2040.0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,"SPEAKER_04, SPEAKER_06"
2025.0,2055.0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,"SPEAKER_04, SPEAKER_06"
2040.0,2070.0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,"SPEAKER_04, SPEAKER_06"
2055.0,2085.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_04
2070.0,2100.0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,"SPEAKER_01, SPEAKER_04"
2085.0,2115.0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
2100.0,2130.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_06"
2340.0,2370.0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,"SPEAKER_04, SPEAKER_06"
2355.0,2385.0,0,0,0,0,0,1,1,0,0,1,0,3,2,1,"SPEAKER_04, SPEAKER_06"
2370.0,2400.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,SPEAKER_06
2385.0,2415.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"SPEAKER_04, SPEAKER_06"
2400.0,2430.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SPEAKER_04
2775.0,2805.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
2790.0,2820.0,0,0,1,0,0,1,2,0,0,2,0,2,0,0,"SPEAKER_01, SPEAKER_04"
2805.0,2835.0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,"SPEAKER_01, SPEAKER_04"
2910.0,2940.0,0,0,0,0,0,3,2,0,0,0,0,2,1,1,"SPEAKER_03, SPEAKER_04, SPEAKER_07"
2925.0,2955.0,0,0,0,0,0,5,2,0,0,0,0,4,1,1,"SPEAKER_03, SPEAKER_04, SPEAKER_07"
2940.0,2970.0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,SPEAKER_04
2955.0,2985.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,SPEAKER_04
2970.0,3000.0,0,0,0,0,0,2,0,0,0,1,0,7,0,0,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
2985.0,3015.0,0,0,1,0,0,3,0,0,0,1,1,6,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
3000.0,3030.0,0,0,2,0,0,3,3,0,0,1,1,4,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_04, SPEAKER_06"
3015.0,3045.0,0,0,1,0,0,1,3,0,0,1,0,3,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_04"
3030.0,3060.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SPEAKER_04
3045.0,3075.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SPEAKER_04
3285.0,3315.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SPEAKER_06
3300.0,3330.0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"SPEAKER_04, SPEAKER_06"
3315.0,3345.0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,"SPEAKER_04, SPEAKER_06"
3420.0,3450.0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,SPEAKER_04
3435.0,3465.0,0,0,1,0,0,2,2,0,0,0,0,3,0,0,"SPEAKER_01, SPEAKER_04"
3450.0,3480.0,0,0,0,0,0,3,1,0,0,1,0,6,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
3465.0,3495.0,0,0,0,0,1,4,0,0,0,1,0,4,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_06, SPEAKER_07"
3480.0,3510.0,0,0,0,0,1,4,2,0,0,1,0,2,0,0,"SPEAKER_04, SPEAKER_07"
3495.0,3525.0,0,0,0,0,0,1,2,0,0,1,0,3,0,0,SPEAKER_04
3510.0,3540.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3765.0,3795.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3780.0,3810.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3795.0,3825.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_04
3810.0,3840.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_04
3825.0,3855.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
3840.0,3870.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_04
3855.0,3885.0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,SPEAKER_04
3870.0,3900.0,0,0,0,0,0,2,4,1,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_08"
3885.0,3915.0,0,0,0,0,0,3,2,1,0,2,0,2,0,4,"SPEAKER_04, SPEAKER_08"
3900.0,3930.0,0,0,0,0,0,1,1,0,0,2,0,3,0,5,"SPEAKER_04, SPEAKER_08"
3915.0,3945.0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,SPEAKER_04
3930.0,3960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SPEAKER_04
4110.0,4140.0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,"SPEAKER_02, SPEAKER_04, SPEAKER_08"
4125.0,4155.0,0,0,2,0,0,1,1,0,0,0,0,5,0,0,"SPEAKER_02, SPEAKER_04, SPEAKER_08"
4140.0,4170.0,0,0,0,0,0,3,1,2,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_08"
4155.0,4185.0,0,0,0,0,0,6,0,2,0,0,0,1,0,0,"SPEAKER_04, SPEAKER_08"
4170.0,4200.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,SPEAKER_04
