speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_04,240.0,270.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
SPEAKER_04,255.0,285.0,0,1,0,0,2,0,0,1,0,0,0,0,0,2
SPEAKER_04,270.0,300.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,585.0,615.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,600.0,630.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_04,615.0,645.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_04,735.0,765.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,750.0,780.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,855.0,885.0,0,3,0,0,3,0,0,0,0,0,0,0,0,1
SPEAKER_04,870.0,900.0,0,3,0,0,4,0,0,0,0,0,0,0,0,1
SPEAKER_04,885.0,915.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_04,900.0,930.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,960.0,990.0,0,1,0,0,4,0,0,0,0,0,0,0,0,1
SPEAKER_04,975.0,1005.0,0,1,0,0,6,0,0,0,0,0,0,0,0,1
SPEAKER_04,990.0,1020.0,0,0,0,0,3,0,0,0,0,0,1,0,0,1
SPEAKER_04,1005.0,1035.0,0,0,0,0,2,0,0,1,0,0,1,0,0,1
SPEAKER_04,1020.0,1050.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,1035.0,1065.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1050.0,1080.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
SPEAKER_04,1065.0,1095.0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_04,1080.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_04,1170.0,1200.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SPEAKER_04,1185.0,1215.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
SPEAKER_04,1275.0,1305.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1290.0,1320.0,0,1,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_04,1305.0,1335.0,0,1,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_04,1320.0,1350.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1350.0,1380.0,0,0,0,0,2,1,0,1,0,0,0,0,0,2
SPEAKER_04,1365.0,1395.0,0,0,0,0,2,1,0,2,0,0,0,0,0,3
SPEAKER_04,1380.0,1410.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SPEAKER_04,1515.0,1545.0,0,0,0,0,2,0,0,2,0,0,0,1,0,2
SPEAKER_04,1530.0,1560.0,0,0,0,0,3,0,0,2,0,0,0,1,0,2
SPEAKER_04,1545.0,1575.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1605.0,1635.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1620.0,1650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1665.0,1695.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,1680.0,1710.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_04,1695.0,1725.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,1740.0,1770.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1755.0,1785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,1800.0,1830.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,1815.0,1845.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_04,1830.0,1860.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,2010.0,2040.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2025.0,2055.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,2565.0,2595.0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_04,2580.0,2610.0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_04,2835.0,2865.0,0,1,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_04,2850.0,2880.0,0,1,0,0,4,0,0,2,0,0,0,0,0,1
SPEAKER_04,2865.0,2895.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
SPEAKER_04,3090.0,3120.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SPEAKER_04,3105.0,3135.0,0,2,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_04,3120.0,3150.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,3810.0,3840.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_04,3825.0,3855.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
