speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_07,255.0,285.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
SPEAKER_07,270.0,300.0,0,0,0,0,5,0,0,1,0,0,0,0,0,0
SPEAKER_07,285.0,315.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1
SPEAKER_07,300.0,330.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1
SPEAKER_07,315.0,345.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,330.0,360.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,345.0,375.0,0,0,0,0,7,0,1,0,0,0,2,0,0,1
SPEAKER_07,360.0,390.0,0,0,0,0,6,0,1,0,0,0,2,0,0,1
SPEAKER_07,375.0,405.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,405.0,435.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,420.0,450.0,0,1,0,0,5,0,0,4,0,0,1,0,0,0
SPEAKER_07,435.0,465.0,0,1,0,0,11,0,0,6,0,0,2,1,0,0
SPEAKER_07,450.0,480.0,0,0,0,0,11,0,0,3,1,0,2,1,0,1
SPEAKER_07,465.0,495.0,0,0,0,0,3,0,0,1,1,0,1,0,0,1
SPEAKER_07,495.0,525.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_07,510.0,540.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
SPEAKER_07,525.0,555.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_07,540.0,570.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,570.0,600.0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
SPEAKER_07,585.0,615.0,0,3,0,0,4,0,0,1,0,0,1,0,0,2
SPEAKER_07,600.0,630.0,0,2,0,0,4,0,0,1,0,0,0,0,0,2
SPEAKER_07,615.0,645.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,735.0,765.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,750.0,780.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,795.0,825.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,810.0,840.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,825.0,855.0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
SPEAKER_07,840.0,870.0,1,0,0,0,9,1,0,1,0,0,0,0,0,0
SPEAKER_07,855.0,885.0,0,0,0,0,4,1,0,2,0,0,0,2,0,1
SPEAKER_07,870.0,900.0,0,1,0,0,3,0,0,1,0,0,0,2,0,1
SPEAKER_07,885.0,915.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,900.0,930.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,915.0,945.0,0,2,0,0,3,0,0,2,0,0,0,0,0,0
SPEAKER_07,930.0,960.0,0,3,0,0,3,0,0,3,0,0,0,1,0,0
SPEAKER_07,945.0,975.0,0,1,0,0,7,0,0,4,0,0,0,2,0,1
SPEAKER_07,960.0,990.0,0,0,0,0,5,0,0,3,0,0,0,1,0,1
SPEAKER_07,1080.0,1110.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1095.0,1125.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1110.0,1140.0,0,1,0,0,3,0,0,0,0,0,0,1,0,0
SPEAKER_07,1125.0,1155.0,0,1,0,0,8,0,0,2,0,0,0,1,0,0
SPEAKER_07,1140.0,1170.0,0,0,0,0,5,0,0,2,0,0,0,0,0,0
SPEAKER_07,1200.0,1230.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,1215.0,1245.0,0,1,0,0,4,0,0,2,0,0,1,0,0,1
SPEAKER_07,1230.0,1260.0,0,0,0,0,6,0,0,2,0,0,1,0,0,1
SPEAKER_07,1245.0,1275.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_07,1260.0,1290.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1275.0,1305.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_07,1290.0,1320.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,1440.0,1470.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1455.0,1485.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1470.0,1500.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,1485.0,1515.0,0,0,0,0,5,0,0,0,0,0,0,1,0,1
SPEAKER_07,1500.0,1530.0,0,0,0,0,4,0,0,1,0,0,1,1,0,2
SPEAKER_07,1515.0,1545.0,0,0,0,0,2,0,0,1,0,0,1,0,0,1
SPEAKER_07,1530.0,1560.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,1545.0,1575.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,1680.0,1710.0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
SPEAKER_07,1695.0,1725.0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
SPEAKER_07,1710.0,1740.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_07,1725.0,1755.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_07,1740.0,1770.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1755.0,1785.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1860.0,1890.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,1875.0,1905.0,0,1,0,0,4,0,0,0,0,0,0,0,0,2
SPEAKER_07,1890.0,1920.0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_07,1905.0,1935.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_07,1920.0,1950.0,0,1,0,0,4,0,0,1,0,0,0,0,0,3
SPEAKER_07,1935.0,1965.0,0,1,0,0,2,0,0,3,0,0,0,0,0,4
SPEAKER_07,1950.0,1980.0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
SPEAKER_07,2055.0,2085.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2070.0,2100.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
SPEAKER_07,2085.0,2115.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SPEAKER_07,2115.0,2145.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,2130.0,2160.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,2160.0,2190.0,0,0,0,0,4,0,0,1,0,0,0,0,0,3
SPEAKER_07,2175.0,2205.0,0,0,0,0,8,0,0,2,0,0,1,0,0,5
SPEAKER_07,2190.0,2220.0,0,0,0,0,4,0,0,1,0,0,1,0,0,2
SPEAKER_07,2220.0,2250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,2235.0,2265.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,2265.0,2295.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_07,2280.0,2310.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_07,2295.0,2325.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_07,2310.0,2340.0,0,1,0,0,4,0,0,3,0,0,0,1,0,3
SPEAKER_07,2325.0,2355.0,0,1,0,0,5,0,0,3,0,0,0,1,0,3
SPEAKER_07,2340.0,2370.0,0,2,0,0,7,1,0,4,0,0,0,0,0,2
SPEAKER_07,2355.0,2385.0,0,2,0,0,5,1,0,8,1,0,1,0,0,2
SPEAKER_07,2370.0,2400.0,0,0,0,0,1,0,0,5,1,0,1,0,0,0
SPEAKER_07,2460.0,2490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,2475.0,2505.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_07,2490.0,2520.0,0,3,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_07,2505.0,2535.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2625.0,2655.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2640.0,2670.0,0,1,0,0,5,0,0,0,0,0,0,0,0,4
SPEAKER_07,2655.0,2685.0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SPEAKER_07,2715.0,2745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SPEAKER_07,2730.0,2760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
SPEAKER_07,2745.0,2775.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,2760.0,2790.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_07,2775.0,2805.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_07,2910.0,2940.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_07,2925.0,2955.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_07,2985.0,3015.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3000.0,3030.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3015.0,3045.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3090.0,3120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
