speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_05,150.0,180.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SPEAKER_05,165.0,195.0,2,1,0,0,0,0,0,1,0,1,0,1,0,1
SPEAKER_05,180.0,210.0,2,1,0,0,0,0,0,1,0,1,0,1,0,0
SPEAKER_05,195.0,225.0,0,0,0,0,2,0,1,1,0,0,0,0,0,2
SPEAKER_05,210.0,240.0,0,0,0,0,2,0,1,0,0,0,0,0,0,2
SPEAKER_05,285.0,315.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_05,300.0,330.0,1,2,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_05,315.0,345.0,0,5,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_05,330.0,360.0,1,4,0,0,3,0,0,0,0,0,1,0,0,1
SPEAKER_05,345.0,375.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
SPEAKER_05,360.0,390.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_05,375.0,405.0,1,0,0,0,2,0,0,2,0,0,2,0,0,0
SPEAKER_05,390.0,420.0,2,1,0,0,1,0,0,1,1,0,2,1,0,0
SPEAKER_05,405.0,435.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
SPEAKER_05,510.0,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_05,525.0,555.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_05,615.0,645.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_05,630.0,660.0,0,1,0,0,4,0,0,1,0,0,0,0,0,2
SPEAKER_05,645.0,675.0,0,0,0,0,3,0,0,1,0,0,0,0,0,2
SPEAKER_05,795.0,825.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SPEAKER_05,810.0,840.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
SPEAKER_05,825.0,855.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SPEAKER_05,870.0,900.0,0,0,0,0,1,0,0,3,0,0,0,0,0,1
SPEAKER_05,885.0,915.0,0,1,0,0,3,0,0,3,0,0,0,0,0,1
SPEAKER_05,900.0,930.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_05,975.0,1005.0,0,1,0,0,1,0,0,1,0,0,1,0,0,3
SPEAKER_05,990.0,1020.0,0,1,0,0,1,0,0,1,0,0,1,0,0,4
SPEAKER_05,1005.0,1035.0,0,2,0,0,0,0,0,2,0,0,0,0,0,1
SPEAKER_05,1020.0,1050.0,0,4,0,0,1,0,0,2,0,0,0,0,0,0
SPEAKER_05,1035.0,1065.0,0,3,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_05,1050.0,1080.0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_05,1065.0,1095.0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_05,1080.0,1110.0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
SPEAKER_05,1095.0,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_05,1125.0,1155.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_05,1140.0,1170.0,0,2,0,0,0,0,0,0,0,0,1,0,0,2
SPEAKER_05,1155.0,1185.0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
SPEAKER_05,1170.0,1200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_05,1185.0,1215.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_05,1200.0,1230.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
