speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_05,375.0,405.0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
SPEAKER_05,390.0,420.0,0,0,0,0,4,0,2,2,0,0,2,0,0,2
SPEAKER_05,405.0,435.0,0,0,0,0,3,0,1,1,0,0,1,0,0,1
SPEAKER_05,420.0,450.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_05,435.0,465.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_05,450.0,480.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_05,465.0,495.0,0,1,0,0,3,0,0,1,0,0,0,0,0,2
SPEAKER_05,480.0,510.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_05,495.0,525.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_05,510.0,540.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_05,525.0,555.0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_05,540.0,570.0,0,1,0,0,2,0,0,0,0,0,0,0,0,4
SPEAKER_05,555.0,585.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_05,675.0,705.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_05,690.0,720.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_05,810.0,840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_05,825.0,855.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_05,855.0,885.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_05,870.0,900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_05,885.0,915.0,1,3,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_05,900.0,930.0,1,3,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_05,960.0,990.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SPEAKER_05,975.0,1005.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SPEAKER_05,990.0,1020.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_05,1005.0,1035.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_05,1080.0,1110.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_05,1095.0,1125.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_05,1245.0,1275.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
SPEAKER_05,1260.0,1290.0,0,0,0,0,6,0,0,2,0,0,0,1,0,1
SPEAKER_05,1275.0,1305.0,0,1,0,0,6,0,0,0,0,0,0,2,0,1
