speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_03,210.0,240.0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
SPEAKER_03,225.0,255.0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
SPEAKER_03,240.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,285.0,315.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,300.0,330.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_03,315.0,345.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_03,330.0,360.0,1,0,0,0,3,0,0,1,0,0,1,0,0,0
SPEAKER_03,345.0,375.0,1,1,0,0,3,0,0,1,0,0,1,0,0,0
SPEAKER_03,360.0,390.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_03,465.0,495.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,480.0,510.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,555.0,585.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,570.0,600.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,660.0,690.0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_03,675.0,705.0,0,3,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_03,690.0,720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,705.0,735.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPEAKER_03,720.0,750.0,0,0,0,0,1,2,0,4,0,1,0,0,0,0
SPEAKER_03,735.0,765.0,0,0,0,0,2,2,0,4,0,1,0,0,0,1
SPEAKER_03,750.0,780.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_03,795.0,825.0,0,2,0,0,3,0,0,0,0,0,0,1,0,0
SPEAKER_03,810.0,840.0,0,2,0,0,3,0,0,0,0,0,0,1,0,0
SPEAKER_03,870.0,900.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,885.0,915.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,900.0,930.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
SPEAKER_03,915.0,945.0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
SPEAKER_03,1050.0,1080.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SPEAKER_03,1065.0,1095.0,1,0,0,0,6,0,0,1,0,0,1,1,0,1
SPEAKER_03,1080.0,1110.0,1,1,0,0,5,1,0,2,0,0,0,1,0,1
SPEAKER_03,1095.0,1125.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
SPEAKER_03,1140.0,1170.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,1155.0,1185.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,1170.0,1200.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_03,1185.0,1215.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_03,1230.0,1260.0,0,1,0,0,2,0,0,4,0,0,1,0,0,0
SPEAKER_03,1245.0,1275.0,0,1,0,0,2,0,0,4,0,0,1,0,0,1
SPEAKER_03,1260.0,1290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,1275.0,1305.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,1290.0,1320.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_03,1305.0,1335.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_03,1350.0,1380.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,1365.0,1395.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,1380.0,1410.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,1440.0,1470.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,1455.0,1485.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
SPEAKER_03,1470.0,1500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPEAKER_03,1515.0,1545.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,1530.0,1560.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,1635.0,1665.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,1650.0,1680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,1740.0,1770.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,1755.0,1785.0,0,1,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_03,1770.0,1800.0,0,2,0,0,3,0,0,2,0,0,0,0,0,3
SPEAKER_03,1785.0,1815.0,0,1,0,0,4,0,0,1,0,0,0,0,0,2
SPEAKER_03,1800.0,1830.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_03,1815.0,1845.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
SPEAKER_03,1830.0,1860.0,0,0,0,0,7,0,0,1,0,0,0,0,0,3
SPEAKER_03,1845.0,1875.0,0,1,0,0,3,0,0,1,0,0,0,1,0,3
SPEAKER_03,1860.0,1890.0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
SPEAKER_03,1920.0,1950.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,1935.0,1965.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,1965.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,1980.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,2055.0,2085.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,2070.0,2100.0,0,2,0,0,3,0,0,0,0,0,0,0,0,2
SPEAKER_03,2085.0,2115.0,0,1,0,0,5,0,0,0,0,0,0,0,0,2
SPEAKER_03,2100.0,2130.0,0,0,0,0,3,0,0,0,0,0,1,1,0,2
SPEAKER_03,2115.0,2145.0,0,0,0,0,1,0,0,0,0,0,1,1,0,2
SPEAKER_03,2190.0,2220.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_03,2205.0,2235.0,0,2,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_03,2220.0,2250.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_03,2280.0,2310.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,2295.0,2325.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_03,2310.0,2340.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_03,2385.0,2415.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
SPEAKER_03,2400.0,2430.0,0,2,0,0,4,0,0,1,0,0,0,0,0,0
SPEAKER_03,2415.0,2445.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
