window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
0.0,30.0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,SPEAKER_03
15.0,45.0,0,0,0,0,0,8,4,1,0,1,0,1,0,2,SPEAKER_03
30.0,60.0,0,0,0,0,0,9,1,1,0,2,0,4,0,0,SPEAKER_03
45.0,75.0,0,0,0,0,0,4,4,0,0,4,0,5,0,5,SPEAKER_03
60.0,90.0,0,0,0,0,1,4,3,6,0,3,0,2,0,6,SPEAKER_03
75.0,105.0,1,0,0,0,1,5,1,6,0,1,0,1,0,7,SPEAKER_03
90.0,120.0,1,0,0,0,0,4,1,0,0,1,0,2,0,8,SPEAKER_03
105.0,135.0,0,0,0,0,0,2,1,0,0,1,0,1,0,2,SPEAKER_03
120.0,150.0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,"SPEAKER_03, SPEAKER_05"
135.0,165.0,0,0,0,0,0,2,1,0,0,2,0,4,0,5,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
150.0,180.0,0,0,0,0,0,1,2,0,0,2,1,7,0,4,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
165.0,195.0,0,0,0,0,0,1,2,0,0,3,1,9,0,2,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
180.0,210.0,1,0,0,0,0,1,2,0,0,3,0,11,0,2,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
195.0,225.0,1,0,1,0,0,1,2,0,0,0,0,8,0,3,"SPEAKER_05, SPEAKER_06"
210.0,240.0,0,0,1,0,0,1,1,1,0,0,0,10,0,2,"SPEAKER_05, SPEAKER_06"
225.0,255.0,0,0,0,0,0,2,0,1,0,1,0,10,0,1,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
240.0,270.0,0,0,0,0,0,2,1,0,0,2,0,6,0,2,"SPEAKER_01, SPEAKER_04, SPEAKER_05, SPEAKER_06"
255.0,285.0,0,0,0,0,0,1,3,0,0,1,0,3,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
270.0,300.0,0,0,0,0,0,0,4,0,0,1,0,2,0,5,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
285.0,315.0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,SPEAKER_06
300.0,330.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,SPEAKER_05
315.0,345.0,1,0,0,0,0,3,1,1,0,0,1,2,0,3,SPEAKER_05
330.0,360.0,0,0,0,0,0,3,2,1,0,1,1,5,0,4,"SPEAKER_01, SPEAKER_05"
345.0,375.0,0,0,1,0,0,2,2,0,0,1,0,7,0,3,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
360.0,390.0,0,0,1,0,1,2,0,1,0,1,0,3,0,1,"SPEAKER_01, SPEAKER_06"
375.0,405.0,0,0,0,0,1,0,1,1,0,1,0,3,0,1,"SPEAKER_01, SPEAKER_02, SPEAKER_06"
390.0,420.0,0,0,0,1,0,1,1,0,0,0,0,4,0,2,"SPEAKER_01, SPEAKER_02, SPEAKER_04"
405.0,435.0,0,0,0,1,0,1,1,0,0,0,0,2,0,2,"SPEAKER_01, SPEAKER_04"
420.0,450.0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_04"
435.0,465.0,0,0,0,0,0,1,2,0,0,0,0,2,0,3,"SPEAKER_01, SPEAKER_02, SPEAKER_03, SPEAKER_05"
450.0,480.0,0,0,0,0,0,2,2,0,0,0,0,2,0,3,"SPEAKER_01, SPEAKER_02, SPEAKER_05, SPEAKER_07"
465.0,495.0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,"SPEAKER_01, SPEAKER_07"
480.0,510.0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,"SPEAKER_01, SPEAKER_05"
495.0,525.0,0,0,0,0,0,0,3,0,0,1,1,3,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_07"
510.0,540.0,0,0,0,0,0,1,5,0,0,0,0,4,0,2,"SPEAKER_04, SPEAKER_05, SPEAKER_06, SPEAKER_07"
525.0,555.0,0,0,0,0,0,5,5,0,0,0,0,6,0,1,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
540.0,570.0,0,0,0,0,0,5,3,0,0,0,0,7,0,1,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
555.0,585.0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,SPEAKER_01
570.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_05
585.0,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_05
615.0,645.0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,"SPEAKER_05, SPEAKER_06"
630.0,660.0,0,0,1,0,0,1,4,0,0,0,0,1,0,1,"SPEAKER_05, SPEAKER_06"
645.0,675.0,0,0,1,0,0,2,4,0,0,1,0,3,0,2,"SPEAKER_05, SPEAKER_06"
660.0,690.0,0,0,0,0,0,3,4,0,0,1,0,2,0,2,"SPEAKER_05, SPEAKER_06"
675.0,705.0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,"SPEAKER_05, SPEAKER_06"
690.0,720.0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,SPEAKER_06
705.0,735.0,0,0,0,0,0,1,3,0,0,0,0,4,0,4,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
720.0,750.0,0,0,0,0,0,2,3,1,0,0,0,4,0,6,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
735.0,765.0,0,0,0,1,0,2,3,1,0,0,0,3,0,4,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
750.0,780.0,0,0,0,2,0,2,3,0,0,0,1,4,0,3,"SPEAKER_05, SPEAKER_06"
765.0,795.0,0,0,0,1,0,1,4,0,0,1,2,5,0,2,"SPEAKER_05, SPEAKER_06"
780.0,810.0,0,0,0,0,0,0,5,0,0,2,1,7,0,0,"SPEAKER_05, SPEAKER_06"
795.0,825.0,0,0,0,0,0,1,5,0,0,3,0,5,1,2,"SPEAKER_05, SPEAKER_06"
810.0,840.0,0,0,0,0,0,1,5,0,0,2,0,2,1,3,"SPEAKER_05, SPEAKER_06"
825.0,855.0,0,0,0,0,1,0,3,0,0,0,0,1,1,3,"SPEAKER_05, SPEAKER_06"
840.0,870.0,0,0,4,0,1,0,0,0,0,1,0,0,1,4,SPEAKER_05
855.0,885.0,0,0,4,0,0,1,2,0,0,1,0,2,1,4,"SPEAKER_01, SPEAKER_05"
870.0,900.0,0,0,1,0,1,1,4,1,0,1,0,4,1,3,"SPEAKER_01, SPEAKER_05"
885.0,915.0,0,0,1,0,1,0,2,1,0,1,0,6,0,2,"SPEAKER_01, SPEAKER_05"
900.0,930.0,0,0,0,0,0,0,3,0,0,1,0,8,0,3,"SPEAKER_01, SPEAKER_06"
915.0,945.0,0,0,0,0,0,0,5,0,0,3,0,5,0,3,"SPEAKER_01, SPEAKER_06"
930.0,960.0,0,0,0,0,0,0,2,1,0,2,0,6,0,0,"SPEAKER_01, SPEAKER_06"
945.0,975.0,0,0,0,1,0,2,0,1,0,0,0,6,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
960.0,990.0,0,0,0,1,0,2,0,0,0,1,0,4,0,2,"SPEAKER_01, SPEAKER_04"
975.0,1005.0,0,0,1,0,0,2,0,0,0,3,0,6,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_05"
990.0,1020.0,0,0,1,0,0,4,1,0,0,2,0,6,0,2,"SPEAKER_01, SPEAKER_05"
1005.0,1035.0,0,0,1,0,0,3,1,0,0,1,0,9,0,4,"SPEAKER_01, SPEAKER_05"
1020.0,1050.0,0,0,2,0,0,0,1,0,0,1,0,10,0,8,"SPEAKER_01, SPEAKER_05"
1035.0,1065.0,0,0,1,0,0,4,2,0,0,0,0,6,0,6,"SPEAKER_05, SPEAKER_06"
1050.0,1080.0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1065.0,1095.0,1,0,0,0,0,2,0,0,0,0,1,4,0,0,"SPEAKER_01, SPEAKER_05"
1080.0,1110.0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,"SPEAKER_00, SPEAKER_01"
1095.0,1125.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
1110.0,1140.0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,SPEAKER_01
1125.0,1155.0,0,0,0,0,0,1,0,0,0,2,1,3,0,1,"SPEAKER_01, SPEAKER_06"
1140.0,1170.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"SPEAKER_01, SPEAKER_06"
1155.0,1185.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"SPEAKER_01, SPEAKER_06"
1170.0,1200.0,0,0,0,0,0,2,1,0,0,0,0,4,0,2,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1185.0,1215.0,0,0,0,0,0,1,2,0,0,0,1,4,0,2,"SPEAKER_05, SPEAKER_06"
1200.0,1230.0,0,0,0,0,0,1,3,0,0,0,1,6,0,2,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1215.0,1245.0,0,0,0,0,0,1,3,0,0,0,0,11,0,4,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1230.0,1260.0,0,0,0,0,0,0,4,1,0,1,0,9,0,3,"SPEAKER_05, SPEAKER_06"
1245.0,1275.0,0,0,0,0,0,0,5,1,0,1,0,6,0,3,"SPEAKER_05, SPEAKER_06"
1260.0,1290.0,0,0,0,0,0,3,4,0,0,0,0,3,0,3,SPEAKER_05
1275.0,1305.0,0,0,0,0,0,3,4,0,0,1,0,4,0,3,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1290.0,1320.0,0,0,0,0,0,0,3,0,0,2,0,8,0,2,"SPEAKER_01, SPEAKER_06"
1305.0,1335.0,0,0,0,0,0,1,4,0,0,1,1,7,0,4,"SPEAKER_01, SPEAKER_06"
1320.0,1350.0,0,0,0,0,0,3,6,0,0,0,1,9,0,5,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1335.0,1365.0,0,0,0,0,0,2,2,2,0,1,0,8,0,2,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1350.0,1380.0,0,0,0,0,0,0,2,2,0,1,0,4,0,4,"SPEAKER_01, SPEAKER_05"
1365.0,1395.0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,SPEAKER_01
1380.0,1410.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SPEAKER_00
1395.0,1425.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"SPEAKER_00, SPEAKER_06"
1410.0,1440.0,0,0,0,1,0,1,2,0,0,1,1,3,0,1,SPEAKER_06
1425.0,1455.0,0,0,1,1,0,1,3,0,0,1,0,3,1,1,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
1440.0,1470.0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,"SPEAKER_02, SPEAKER_04"
1455.0,1485.0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,"SPEAKER_01, SPEAKER_05"
1470.0,1500.0,0,0,0,0,0,0,5,0,0,0,0,4,1,2,"SPEAKER_01, SPEAKER_05"
1485.0,1515.0,0,0,3,0,0,1,7,0,0,1,0,3,1,1,SPEAKER_01
1500.0,1530.0,0,0,3,0,0,1,2,1,0,1,1,7,0,0,"SPEAKER_01, SPEAKER_05"
1515.0,1545.0,0,0,1,0,0,2,0,2,0,0,1,9,0,0,"SPEAKER_01, SPEAKER_05"
1530.0,1560.0,0,0,2,0,0,2,1,1,0,0,0,5,0,0,"SPEAKER_01, SPEAKER_05"
1545.0,1575.0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,"SPEAKER_05, SPEAKER_06"
1560.0,1590.0,0,0,2,0,0,1,1,0,0,1,0,4,0,0,"SPEAKER_00, SPEAKER_05, SPEAKER_06"
1575.0,1605.0,0,0,0,0,0,1,0,0,0,3,0,4,0,0,"SPEAKER_00, SPEAKER_02, SPEAKER_06"
1590.0,1620.0,0,0,0,1,0,0,3,0,0,2,1,2,0,1,"SPEAKER_00, SPEAKER_02, SPEAKER_06"
1605.0,1635.0,0,0,0,1,0,0,6,0,0,0,1,3,0,2,"SPEAKER_01, SPEAKER_02, SPEAKER_05, SPEAKER_06"
1620.0,1650.0,0,0,0,0,0,0,6,0,0,0,0,2,0,3,"SPEAKER_01, SPEAKER_02, SPEAKER_05, SPEAKER_06"
1635.0,1665.0,0,0,3,0,0,0,5,0,0,0,0,0,1,3,"SPEAKER_05, SPEAKER_06"
1650.0,1680.0,0,0,3,0,0,4,4,1,0,0,0,2,1,2,"SPEAKER_01, SPEAKER_05"
1665.0,1695.0,0,0,1,0,0,8,6,1,0,0,0,3,0,1,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1680.0,1710.0,0,0,0,1,0,5,8,0,0,0,0,4,0,0,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1695.0,1725.0,0,0,0,1,0,4,6,0,0,0,0,4,0,2,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1710.0,1740.0,0,0,0,1,0,4,2,0,0,1,1,2,0,10,"SPEAKER_05, SPEAKER_06"
1725.0,1755.0,0,0,0,1,0,3,4,0,0,1,1,2,0,8,"SPEAKER_01, SPEAKER_05, SPEAKER_06"
1740.0,1770.0,0,0,0,0,0,2,6,1,0,1,0,3,0,0,"SPEAKER_01, SPEAKER_04, SPEAKER_05, SPEAKER_06"
1755.0,1785.0,0,0,0,0,0,1,3,2,0,1,0,4,0,1,"SPEAKER_01, SPEAKER_04"
1770.0,1800.0,0,0,0,1,0,0,0,2,0,1,0,4,0,1,"SPEAKER_04, SPEAKER_06"
1785.0,1815.0,0,0,0,3,0,2,1,1,0,1,0,3,0,2,SPEAKER_06
1800.0,1830.0,0,0,0,3,0,2,3,0,0,1,1,1,0,7,SPEAKER_06
1815.0,1845.0,0,0,0,1,0,2,4,0,0,1,1,1,0,6,SPEAKER_06
1830.0,1860.0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_06"
1845.0,1875.0,0,0,0,1,0,0,4,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_06"
1860.0,1890.0,0,0,0,3,0,0,5,0,0,0,0,3,0,2,"SPEAKER_04, SPEAKER_06"
1875.0,1905.0,0,0,0,3,0,1,5,0,0,1,0,3,0,2,SPEAKER_06
1890.0,1920.0,0,0,2,0,0,2,6,0,0,1,0,4,0,1,"SPEAKER_05, SPEAKER_06"
1905.0,1935.0,0,0,3,0,0,3,5,0,0,0,0,7,0,1,SPEAKER_05
1920.0,1950.0,0,0,1,0,0,2,4,0,0,0,4,6,0,3,SPEAKER_05
1935.0,1965.0,0,0,2,1,0,1,3,0,0,2,5,6,0,4,"SPEAKER_05, SPEAKER_06"
1950.0,1980.0,0,0,2,1,0,3,6,0,0,3,1,4,0,3,"SPEAKER_05, SPEAKER_06"
1965.0,1995.0,0,0,0,0,0,3,10,0,0,2,0,1,0,3,"SPEAKER_01, SPEAKER_06"
1980.0,2010.0,0,0,0,0,0,2,5,1,0,1,0,6,0,2,"SPEAKER_01, SPEAKER_06"
1995.0,2025.0,0,0,0,0,0,1,2,1,0,0,0,8,0,3,"SPEAKER_01, SPEAKER_06"
