window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT,speaker
2700.0,2730.0,0,9,0,0,4,0,0,4,0,0,0,0,0,4,"SPEAKER_03, SPEAKER_04"
2715.0,2745.0,0,3,0,0,4,0,0,0,1,0,0,0,0,1,SPEAKER_03
2730.0,2760.0,0,6,0,0,3,0,0,2,1,0,0,0,0,2,"SPEAKER_03, SPEAKER_04"
2745.0,2775.0,0,10,0,0,2,0,0,2,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_04"
2760.0,2790.0,0,5,0,0,2,0,0,1,1,0,0,0,0,0,SPEAKER_03
2775.0,2805.0,0,2,0,0,3,0,0,2,1,0,0,0,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_04"
2790.0,2820.0,0,2,0,0,3,0,0,2,0,0,0,0,0,2,"SPEAKER_01, SPEAKER_04"
2805.0,2835.0,0,2,0,0,3,0,0,1,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_04"
2820.0,2850.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_04"
2865.0,2895.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,SPEAKER_04
2880.0,2910.0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_04"
2895.0,2925.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,SPEAKER_03
2970.0,3000.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SPEAKER_06
2985.0,3015.0,2,2,0,0,2,0,0,2,0,0,0,0,0,1,SPEAKER_06
3000.0,3030.0,2,0,0,0,2,0,0,2,0,0,0,0,0,1,SPEAKER_06
3030.0,3060.0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_04"
3045.0,3075.0,1,5,0,0,0,0,1,1,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_04"
3060.0,3090.0,0,7,0,0,5,0,1,5,0,0,0,1,1,1,"SPEAKER_00, SPEAKER_04"
3075.0,3105.0,0,5,0,0,6,0,0,4,0,0,0,1,2,1,"SPEAKER_00, SPEAKER_03, SPEAKER_04"
3090.0,3120.0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,"SPEAKER_03, SPEAKER_04"
3105.0,3135.0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
3120.0,3150.0,0,2,0,0,6,0,0,2,0,0,1,0,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
3135.0,3165.0,0,2,0,0,6,0,0,2,0,0,1,0,0,3,"SPEAKER_05, SPEAKER_06"
3150.0,3180.0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,"SPEAKER_05, SPEAKER_06"
