speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_02,270.0,300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,285.0,315.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,330.0,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,345.0,375.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,360.0,390.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_02,375.0,405.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,390.0,420.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
SPEAKER_02,405.0,435.0,0,0,0,0,2,0,0,1,1,0,1,0,0,0
SPEAKER_02,420.0,450.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,450.0,480.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPEAKER_02,465.0,495.0,0,0,0,0,0,0,0,3,0,0,1,1,0,1
SPEAKER_02,480.0,510.0,0,0,0,0,0,0,0,3,0,0,0,1,0,1
SPEAKER_02,495.0,525.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_02,510.0,540.0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
SPEAKER_02,525.0,555.0,1,0,0,0,2,0,0,1,0,0,1,0,0,1
SPEAKER_02,540.0,570.0,1,0,0,0,2,0,0,1,0,0,1,0,0,0
SPEAKER_02,555.0,585.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_02,690.0,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_02,705.0,735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_02,900.0,930.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SPEAKER_02,915.0,945.0,0,1,0,0,2,0,1,0,0,0,0,2,0,1
SPEAKER_02,930.0,960.0,0,2,0,0,2,1,0,2,0,0,0,2,0,1
SPEAKER_02,945.0,975.0,0,2,0,0,2,1,0,2,0,0,0,0,0,0
SPEAKER_02,960.0,990.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_02,975.0,1005.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
