window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
1830.0,1860.0,0,0,0,0,0,0,2,3,0,2,0,7,0,0,"SPEAKER_01, SPEAKER_03"
1845.0,1875.0,0,0,0,0,0,0,2,2,0,1,0,5,0,0,SPEAKER_03
1860.0,1890.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,SPEAKER_03
1965.0,1995.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"SPEAKER_03, SPEAKER_05"
1980.0,2010.0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,"SPEAKER_03, SPEAKER_05"
1995.0,2025.0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,"SPEAKER_03, SPEAKER_05"
2010.0,2040.0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,SPEAKER_05
2025.0,2055.0,0,0,0,0,0,1,3,0,0,0,0,8,0,2,SPEAKER_05
2040.0,2070.0,0,0,0,0,0,1,4,0,0,0,0,7,0,3,"SPEAKER_03, SPEAKER_05"
2055.0,2085.0,0,0,0,0,0,1,3,1,0,0,0,3,0,2,"SPEAKER_03, SPEAKER_05"
2070.0,2100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,SPEAKER_05
2085.0,2115.0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,"SPEAKER_03, SPEAKER_05"
2100.0,2130.0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_07"
2115.0,2145.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_07
2145.0,2175.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_03
2160.0,2190.0,0,0,0,0,0,1,3,0,0,0,1,5,0,1,SPEAKER_03
2175.0,2205.0,0,0,0,0,0,1,3,0,0,1,1,7,0,2,"SPEAKER_03, SPEAKER_05"
2190.0,2220.0,0,0,1,0,0,0,1,0,0,1,0,4,0,3,"SPEAKER_03, SPEAKER_05"
2205.0,2235.0,0,0,1,0,0,0,1,1,0,0,0,4,0,1,"SPEAKER_05, SPEAKER_06"
2220.0,2250.0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,"SPEAKER_05, SPEAKER_06"
2235.0,2265.0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,"SPEAKER_01, SPEAKER_05"
2250.0,2280.0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,"SPEAKER_01, SPEAKER_03"
2265.0,2295.0,0,0,0,0,0,0,1,0,0,3,0,5,0,1,"SPEAKER_01, SPEAKER_03"
2280.0,2310.0,0,0,0,0,0,0,2,0,0,5,0,7,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
2295.0,2325.0,0,0,0,0,0,0,1,0,0,2,0,6,0,2,SPEAKER_05
2310.0,2340.0,0,0,0,0,0,0,2,0,0,0,1,5,0,3,"SPEAKER_00, SPEAKER_01, SPEAKER_03, SPEAKER_05"
2325.0,2355.0,1,0,1,0,0,1,3,0,0,0,2,6,0,1,"SPEAKER_00, SPEAKER_01, SPEAKER_03, SPEAKER_05"
2340.0,2370.0,1,0,1,0,0,2,1,1,0,0,1,5,1,1,"SPEAKER_03, SPEAKER_05"
2355.0,2385.0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,SPEAKER_05
2385.0,2415.0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,SPEAKER_01
2400.0,2430.0,0,0,0,0,0,2,1,1,0,1,0,7,0,1,"SPEAKER_01, SPEAKER_03"
2415.0,2445.0,0,0,0,0,0,0,0,1,0,2,0,10,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
2430.0,2460.0,0,0,0,0,0,0,0,0,0,2,0,6,0,2,"SPEAKER_00, SPEAKER_01, SPEAKER_03, SPEAKER_07"
2445.0,2475.0,0,0,0,0,0,0,0,1,0,2,0,2,2,4,"SPEAKER_00, SPEAKER_01"
2460.0,2490.0,0,0,0,0,0,1,1,1,0,5,0,2,3,2,"SPEAKER_01, SPEAKER_07"
2475.0,2505.0,0,0,0,0,0,2,3,0,0,3,0,1,1,2,"SPEAKER_01, SPEAKER_05, SPEAKER_07"
2490.0,2520.0,0,0,0,0,0,1,2,0,0,0,0,2,1,4,SPEAKER_05
2505.0,2535.0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
2520.0,2550.0,0,0,0,0,0,0,2,0,0,0,0,5,1,2,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
2535.0,2565.0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
2550.0,2580.0,0,0,0,0,0,1,0,0,0,1,1,5,0,1,"SPEAKER_00, SPEAKER_01, SPEAKER_05"
2565.0,2595.0,0,0,0,0,0,2,0,0,0,2,1,3,0,2,"SPEAKER_00, SPEAKER_01, SPEAKER_05"
2580.0,2610.0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,SPEAKER_05
2595.0,2625.0,0,0,0,0,0,1,2,1,0,2,0,4,0,5,"SPEAKER_01, SPEAKER_05"
2610.0,2640.0,0,0,1,0,0,2,2,2,0,3,0,3,0,4,"SPEAKER_01, SPEAKER_05"
2625.0,2655.0,0,0,1,0,0,2,0,2,0,1,0,1,0,2,SPEAKER_01
2640.0,2670.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,"SPEAKER_01, SPEAKER_03"
2655.0,2685.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"SPEAKER_01, SPEAKER_03"
2670.0,2700.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,SPEAKER_01
2685.0,2715.0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,SPEAKER_01
2700.0,2730.0,0,0,1,0,0,2,0,0,0,0,1,2,0,1,"SPEAKER_01, SPEAKER_03"
2715.0,2745.0,0,0,0,0,0,1,1,0,0,2,1,3,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
2730.0,2760.0,0,0,0,0,0,0,2,0,0,3,0,4,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
2745.0,2775.0,0,0,0,0,0,0,3,0,0,2,0,4,0,3,"SPEAKER_01, SPEAKER_03"
2760.0,2790.0,0,0,0,0,0,0,2,0,0,2,0,5,0,5,"SPEAKER_01, SPEAKER_03"
2775.0,2805.0,0,0,0,0,0,0,4,0,0,1,0,5,0,4,"SPEAKER_01, SPEAKER_03"
2790.0,2820.0,0,0,0,0,0,0,5,0,0,1,0,3,0,2,"SPEAKER_01, SPEAKER_03"
2805.0,2835.0,0,0,0,0,0,0,4,0,0,1,0,6,0,1,"SPEAKER_01, SPEAKER_03"
2820.0,2850.0,0,0,0,0,0,0,6,0,0,0,0,9,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
2835.0,2865.0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
2850.0,2880.0,0,0,1,0,0,1,3,0,0,0,1,3,0,0,"SPEAKER_03, SPEAKER_05"
2865.0,2895.0,0,0,1,0,0,0,2,0,0,0,1,5,0,2,SPEAKER_05
2880.0,2910.0,0,0,0,0,0,1,0,2,0,0,0,7,0,3,"SPEAKER_03, SPEAKER_05"
2895.0,2925.0,0,0,4,0,0,1,0,3,0,0,0,8,0,2,"SPEAKER_03, SPEAKER_05"
2910.0,2940.0,0,0,4,0,0,3,2,1,0,0,0,5,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
2925.0,2955.0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
2940.0,2970.0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,"SPEAKER_01, SPEAKER_03"
2955.0,2985.0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
2970.0,3000.0,0,0,0,0,0,0,2,1,0,0,0,6,1,2,"SPEAKER_03, SPEAKER_05"
2985.0,3015.0,0,0,0,0,0,1,2,1,0,0,0,4,2,2,"SPEAKER_03, SPEAKER_05"
3000.0,3030.0,0,0,0,0,0,1,5,0,0,0,0,4,1,0,"SPEAKER_03, SPEAKER_05"
3015.0,3045.0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,"SPEAKER_03, SPEAKER_05"
3030.0,3060.0,0,0,0,0,0,0,1,1,0,0,0,5,0,2,"SPEAKER_03, SPEAKER_05"
3045.0,3075.0,0,0,0,0,0,0,0,2,0,0,0,6,0,4,"SPEAKER_03, SPEAKER_05"
3060.0,3090.0,0,0,0,0,0,2,0,1,0,0,1,5,0,2,"SPEAKER_03, SPEAKER_05"
3075.0,3105.0,0,0,0,0,0,2,0,1,0,0,1,8,0,0,"SPEAKER_03, SPEAKER_05"
3090.0,3120.0,0,0,0,0,0,0,0,3,0,0,0,7,0,1,SPEAKER_03
3105.0,3135.0,0,0,0,0,0,1,1,2,0,0,0,8,0,1,"SPEAKER_03, SPEAKER_05"
3120.0,3150.0,0,0,0,0,0,1,1,1,0,0,0,6,0,0,"SPEAKER_03, SPEAKER_05"
3150.0,3180.0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,SPEAKER_03
3165.0,3195.0,0,0,0,0,0,0,3,0,0,2,0,6,0,3,SPEAKER_03
3180.0,3210.0,0,0,0,0,0,0,2,0,0,1,0,2,0,2,SPEAKER_03
3195.0,3225.0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,"SPEAKER_03, SPEAKER_05"
3210.0,3240.0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,SPEAKER_05
3255.0,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_03
3270.0,3300.0,0,0,0,0,0,0,1,0,0,1,0,4,0,2,SPEAKER_03
3285.0,3315.0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,SPEAKER_03
3300.0,3330.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"SPEAKER_03, SPEAKER_05"
3315.0,3345.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"SPEAKER_03, SPEAKER_05"
3375.0,3405.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_05
3390.0,3420.0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,"SPEAKER_03, SPEAKER_05"
3405.0,3435.0,0,0,0,0,0,0,1,1,0,0,1,3,0,2,"SPEAKER_03, SPEAKER_05"
3420.0,3450.0,0,0,0,0,0,0,2,1,0,1,0,2,0,2,"SPEAKER_03, SPEAKER_05"
3435.0,3465.0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,SPEAKER_03
3450.0,3480.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SPEAKER_03
3465.0,3495.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SPEAKER_00
3480.0,3510.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,SPEAKER_00
3525.0,3555.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,SPEAKER_03
3540.0,3570.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,SPEAKER_03
3570.0,3600.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,SPEAKER_01
3585.0,3615.0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,"SPEAKER_01, SPEAKER_03"
3600.0,3630.0,0,0,0,0,0,0,2,0,0,0,0,4,1,1,"SPEAKER_01, SPEAKER_03"
3615.0,3645.0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
3630.0,3660.0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
3645.0,3675.0,0,0,0,0,0,2,2,0,0,0,0,8,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
3660.0,3690.0,0,0,0,0,0,3,1,0,0,0,0,7,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_05"
3675.0,3705.0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,"SPEAKER_03, SPEAKER_05"
3690.0,3720.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_03
3750.0,3780.0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,SPEAKER_05
3765.0,3795.0,0,0,0,0,0,2,1,2,0,0,1,6,1,3,"SPEAKER_01, SPEAKER_04, SPEAKER_05"
3780.0,3810.0,0,0,2,0,0,4,0,2,0,1,0,7,0,1,"SPEAKER_01, SPEAKER_04, SPEAKER_05"
3795.0,3825.0,0,0,2,0,0,2,0,0,0,1,0,4,0,0,SPEAKER_04
3810.0,3840.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_07"
3825.0,3855.0,0,0,0,0,0,3,2,1,0,0,0,4,0,2,"SPEAKER_04, SPEAKER_07"
3840.0,3870.0,0,0,0,0,0,3,2,1,0,0,0,7,0,2,"SPEAKER_04, SPEAKER_07"
3855.0,3885.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,"SPEAKER_02, SPEAKER_04"
3870.0,3900.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_02
