window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT,speaker
900.0,930.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,SPEAKER_01
915.0,945.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,SPEAKER_01
1020.0,1050.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SPEAKER_01
1035.0,1065.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SPEAKER_01
1080.0,1110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
1095.0,1125.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
1110.0,1140.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
1245.0,1275.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_00
1260.0,1290.0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,SPEAKER_00
1275.0,1305.0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,SPEAKER_00
1290.0,1320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
1305.0,1335.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
1320.0,1350.0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,SPEAKER_00
1335.0,1365.0,0,1,0,0,5,0,0,3,0,0,1,0,0,1,SPEAKER_00
1350.0,1380.0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,SPEAKER_00
1365.0,1395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_00
1380.0,1410.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
1395.0,1425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
1515.0,1545.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
1530.0,1560.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,SPEAKER_01
1545.0,1575.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,SPEAKER_01
1635.0,1665.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
1650.0,1680.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
1665.0,1695.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
1710.0,1740.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,SPEAKER_00
1725.0,1755.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,SPEAKER_00
1770.0,1800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_00
1785.0,1815.0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
1800.0,1830.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
1965.0,1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SPEAKER_01
1980.0,2010.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,SPEAKER_01
1995.0,2025.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_01
2010.0,2040.0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
2025.0,2055.0,0,2,0,0,6,0,0,2,0,0,0,0,0,1,SPEAKER_00
2040.0,2070.0,0,3,0,0,8,0,0,2,0,0,0,0,0,0,SPEAKER_00
2055.0,2085.0,0,3,0,0,4,0,0,2,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
2070.0,2100.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,SPEAKER_01
2085.0,2115.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_01
2100.0,2130.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_01
2115.0,2145.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,SPEAKER_01
2130.0,2160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
2175.0,2205.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
2190.0,2220.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
2205.0,2235.0,0,1,0,0,5,0,0,1,0,0,1,0,0,0,SPEAKER_00
2220.0,2250.0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,"SPEAKER_00, SPEAKER_01"
2235.0,2265.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,SPEAKER_01
2250.0,2280.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,SPEAKER_01
2265.0,2295.0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,SPEAKER_01
2280.0,2310.0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,"SPEAKER_00, SPEAKER_01"
2295.0,2325.0,0,0,0,0,5,0,0,1,0,0,0,2,0,0,"SPEAKER_00, SPEAKER_01"
2310.0,2340.0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,SPEAKER_00
2325.0,2355.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,SPEAKER_00
2340.0,2370.0,0,0,0,0,3,1,0,0,1,0,1,0,0,3,SPEAKER_00
2355.0,2385.0,0,0,0,0,3,1,0,0,1,0,1,0,0,3,SPEAKER_00
2415.0,2445.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
2430.0,2460.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
2475.0,2505.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
2490.0,2520.0,0,3,0,0,0,2,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
2505.0,2535.0,0,1,0,0,1,2,0,3,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
2520.0,2550.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,SPEAKER_01
2535.0,2565.0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,SPEAKER_01
2550.0,2580.0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,SPEAKER_01
2565.0,2595.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"SPEAKER_00, SPEAKER_01"
2580.0,2610.0,0,0,0,0,2,0,0,4,0,0,0,1,0,2,"SPEAKER_00, SPEAKER_01"
2595.0,2625.0,0,2,0,0,2,0,0,6,0,0,0,1,0,1,SPEAKER_00
2610.0,2640.0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,SPEAKER_00
2625.0,2655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_02
2640.0,2670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_02
2685.0,2715.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
2700.0,2730.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_01
2730.0,2760.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
2745.0,2775.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
2850.0,2880.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"SPEAKER_00, SPEAKER_01"
2865.0,2895.0,1,1,0,0,4,0,0,0,1,0,1,0,0,0,"SPEAKER_00, SPEAKER_01"
2880.0,2910.0,0,1,0,0,6,0,0,1,1,0,1,1,0,0,SPEAKER_00
2895.0,2925.0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,SPEAKER_00
2910.0,2940.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_01
2925.0,2955.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_01
2970.0,3000.0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
2985.0,3015.0,0,2,0,0,4,2,0,2,0,0,1,0,0,0,"SPEAKER_00, SPEAKER_01"
3000.0,3030.0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,SPEAKER_00
3015.0,3045.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SPEAKER_00
3030.0,3060.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_00
3045.0,3075.0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,SPEAKER_00
3060.0,3090.0,0,0,0,0,1,0,0,3,1,0,2,0,0,3,SPEAKER_00
3075.0,3105.0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,SPEAKER_00
3090.0,3120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_00
3105.0,3135.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
3120.0,3150.0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
3135.0,3165.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_00
3210.0,3240.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,SPEAKER_01
3225.0,3255.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,SPEAKER_01
3390.0,3420.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
3405.0,3435.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_01
3420.0,3450.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,SPEAKER_00
3435.0,3465.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,SPEAKER_00
3615.0,3645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_00
3630.0,3660.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
3645.0,3675.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SPEAKER_01
3660.0,3690.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_01"
3675.0,3705.0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,SPEAKER_00
3690.0,3720.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SPEAKER_00
3750.0,3780.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
3765.0,3795.0,0,2,0,0,2,1,0,3,1,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
3780.0,3810.0,0,1,0,0,4,1,0,3,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_01"
3795.0,3825.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_01
3825.0,3855.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,SPEAKER_01
3840.0,3870.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,SPEAKER_01
3945.0,3975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SPEAKER_01
3960.0,3990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SPEAKER_01
