speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_04,240.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_04,255.0,285.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,270.0,300.0,0,0,0,0,3,0,0,1,0,0,0,1,0,1
SPEAKER_04,285.0,315.0,0,0,0,0,3,0,0,1,0,0,0,1,0,1
SPEAKER_04,300.0,330.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,330.0,360.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
SPEAKER_04,345.0,375.0,0,0,0,0,3,0,1,0,0,0,2,0,0,1
SPEAKER_04,360.0,390.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
SPEAKER_04,405.0,435.0,0,0,0,0,5,0,0,2,0,0,1,0,0,0
SPEAKER_04,420.0,450.0,0,1,0,0,11,0,0,5,0,0,2,1,0,1
SPEAKER_04,435.0,465.0,0,1,0,0,12,0,0,5,1,0,2,1,0,2
SPEAKER_04,450.0,480.0,0,1,0,0,7,0,0,2,1,0,1,0,0,1
SPEAKER_04,465.0,495.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_04,480.0,510.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_04,495.0,525.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_04,555.0,585.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
SPEAKER_04,570.0,600.0,0,2,0,0,3,0,0,1,0,0,1,0,0,1
SPEAKER_04,585.0,615.0,0,1,0,0,5,0,0,1,0,0,0,0,0,2
SPEAKER_04,600.0,630.0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
SPEAKER_04,810.0,840.0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
