speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_07,180.0,210.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_07,195.0,225.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_07,240.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,255.0,285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,315.0,345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,330.0,360.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,345.0,375.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,705.0,735.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SPEAKER_07,720.0,750.0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
SPEAKER_07,735.0,765.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_07,750.0,780.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
SPEAKER_07,765.0,795.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,840.0,870.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
SPEAKER_07,855.0,885.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
SPEAKER_07,870.0,900.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SPEAKER_07,960.0,990.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,975.0,1005.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,1245.0,1275.0,0,1,0,0,1,0,0,2,0,0,1,0,0,1
SPEAKER_07,1260.0,1290.0,0,2,0,0,1,0,0,2,0,0,1,0,0,1
SPEAKER_07,1275.0,1305.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,1815.0,1845.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,1830.0,1860.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,1995.0,2025.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPEAKER_07,2010.0,2040.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPEAKER_07,2070.0,2100.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2085.0,2115.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2775.0,2805.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2790.0,2820.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2895.0,2925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
SPEAKER_07,2910.0,2940.0,0,3,0,0,2,0,0,0,0,0,0,0,0,2
SPEAKER_07,2925.0,2955.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,2970.0,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SPEAKER_07,2985.0,3015.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
SPEAKER_07,3000.0,3030.0,0,2,0,0,3,0,0,0,1,0,0,0,0,1
SPEAKER_07,3015.0,3045.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_07,3885.0,3915.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3900.0,3930.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
