speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_07,15.0,45.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,30.0,60.0,2,4,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,45.0,75.0,2,4,0,0,2,0,0,1,1,0,0,0,0,1
SPEAKER_07,60.0,90.0,0,3,0,0,1,0,0,3,1,0,0,2,0,4
SPEAKER_07,75.0,105.0,0,1,0,0,1,0,0,2,0,0,1,3,0,11
SPEAKER_07,90.0,120.0,0,4,0,0,5,0,0,3,0,0,1,2,0,8
SPEAKER_07,105.0,135.0,0,4,0,0,4,0,0,5,0,1,4,3,0,4
SPEAKER_07,120.0,150.0,0,1,0,0,0,0,1,7,0,1,6,3,0,6
SPEAKER_07,135.0,165.0,0,1,0,0,1,0,1,8,0,0,2,1,0,4
SPEAKER_07,150.0,180.0,0,1,0,0,1,0,0,3,0,0,0,0,0,1
SPEAKER_07,165.0,195.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,240.0,270.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,255.0,285.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_07,270.0,300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_07,390.0,420.0,0,0,0,0,1,1,0,2,0,0,0,1,0,2
SPEAKER_07,405.0,435.0,0,0,0,0,2,1,0,4,0,0,0,2,0,6
SPEAKER_07,420.0,450.0,0,0,0,0,1,0,0,2,0,0,0,2,0,4
SPEAKER_07,435.0,465.0,0,2,0,0,1,0,1,1,0,0,0,2,0,2
SPEAKER_07,450.0,480.0,0,2,0,0,4,0,1,3,0,0,0,4,0,4
SPEAKER_07,465.0,495.0,0,0,0,0,3,0,0,2,0,0,0,3,0,3
SPEAKER_07,480.0,510.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SPEAKER_07,675.0,705.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,690.0,720.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,705.0,735.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
SPEAKER_07,720.0,750.0,0,1,0,0,2,0,0,2,0,0,0,0,0,2
SPEAKER_07,735.0,765.0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
SPEAKER_07,750.0,780.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
SPEAKER_07,765.0,795.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
SPEAKER_07,840.0,870.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_07,855.0,885.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_07,960.0,990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPEAKER_07,975.0,1005.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_07,990.0,1020.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,1860.0,1890.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,1875.0,1905.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,2580.0,2610.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,2595.0,2625.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_07,3690.0,3720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_07,3705.0,3735.0,1,1,0,0,0,0,0,1,0,0,0,1,0,2
SPEAKER_07,3720.0,3750.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
SPEAKER_07,3735.0,3765.0,0,0,0,0,4,0,0,2,0,0,1,0,0,1
SPEAKER_07,3750.0,3780.0,0,0,0,0,5,0,0,3,0,0,1,1,0,3
SPEAKER_07,3765.0,3795.0,0,0,0,0,1,0,0,1,0,0,1,1,0,3
SPEAKER_07,3780.0,3810.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
