window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
1320.0,1350.0,0,0,1,0,0,2,0,1,0,0,0,2,0,1,SPEAKER_04
1335.0,1365.0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,SPEAKER_04
1350.0,1380.0,0,0,0,0,0,2,2,0,0,0,0,7,0,2,"SPEAKER_04, SPEAKER_08"
1365.0,1395.0,0,0,0,0,0,2,1,0,0,0,0,8,1,1,"SPEAKER_04, SPEAKER_08"
1380.0,1410.0,0,0,0,0,0,1,0,0,0,0,0,10,1,2,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
1395.0,1425.0,0,0,0,0,0,1,0,0,0,1,0,7,0,5,"SPEAKER_04, SPEAKER_06"
1410.0,1440.0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,SPEAKER_04
1425.0,1455.0,2,0,0,0,0,2,1,1,0,0,0,3,0,0,SPEAKER_04
1440.0,1470.0,3,0,0,0,0,1,1,0,0,0,0,5,0,2,"SPEAKER_04, SPEAKER_08"
1455.0,1485.0,1,0,0,0,0,0,2,0,0,0,0,5,0,4,"SPEAKER_04, SPEAKER_08"
1470.0,1500.0,0,0,0,0,0,1,1,0,0,1,0,5,0,3,SPEAKER_04
1485.0,1515.0,0,0,0,0,0,1,0,0,0,1,0,11,0,3,"SPEAKER_04, SPEAKER_05"
1500.0,1530.0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,"SPEAKER_04, SPEAKER_05"
1515.0,1545.0,0,0,1,0,0,0,1,0,0,0,1,6,1,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
1530.0,1560.0,0,0,1,0,0,1,3,0,0,2,1,9,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
1545.0,1575.0,0,0,0,0,0,2,2,0,0,3,0,7,0,0,"SPEAKER_04, SPEAKER_08"
1560.0,1590.0,0,0,0,0,0,2,5,0,0,2,0,5,1,3,"SPEAKER_03, SPEAKER_04, SPEAKER_05"
1575.0,1605.0,0,0,0,0,0,1,5,0,0,1,1,13,1,4,"SPEAKER_03, SPEAKER_04, SPEAKER_05"
1590.0,1620.0,0,0,0,0,0,1,0,1,0,0,1,14,0,1,"SPEAKER_04, SPEAKER_05"
1605.0,1635.0,0,0,1,0,0,3,1,1,0,0,0,11,0,3,"SPEAKER_04, SPEAKER_05"
1620.0,1650.0,0,0,1,0,0,3,2,0,0,0,1,11,0,6,"SPEAKER_04, SPEAKER_05"
1635.0,1665.0,0,0,0,0,0,2,2,1,0,0,3,9,0,3,SPEAKER_05
1650.0,1680.0,0,0,0,0,0,2,2,4,0,0,2,6,0,2,"SPEAKER_04, SPEAKER_05"
1665.0,1695.0,0,0,0,0,0,4,5,5,0,0,0,9,0,2,"SPEAKER_04, SPEAKER_05"
1680.0,1710.0,0,0,0,0,0,3,4,3,0,0,1,10,0,1,"SPEAKER_04, SPEAKER_05"
1695.0,1725.0,0,0,0,0,0,5,2,2,0,1,1,6,0,2,"SPEAKER_00, SPEAKER_04, SPEAKER_05"
1710.0,1740.0,0,0,0,0,0,8,3,1,0,1,0,9,0,2,"SPEAKER_00, SPEAKER_04, SPEAKER_05"
1725.0,1755.0,0,0,0,0,0,3,1,0,0,1,0,9,0,3,"SPEAKER_04, SPEAKER_05"
1740.0,1770.0,0,0,0,0,0,2,3,0,0,1,0,4,0,2,"SPEAKER_01, SPEAKER_05, SPEAKER_08"
1755.0,1785.0,1,0,0,0,0,3,3,0,0,1,0,3,0,2,"SPEAKER_01, SPEAKER_06, SPEAKER_08"
1770.0,1800.0,1,0,0,0,0,4,1,0,0,1,0,7,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_06, SPEAKER_08"
1785.0,1815.0,0,0,0,0,0,6,1,0,0,0,0,14,0,1,"SPEAKER_04, SPEAKER_05"
1800.0,1830.0,0,0,0,0,0,5,2,1,0,0,0,15,0,1,"SPEAKER_04, SPEAKER_05"
1815.0,1845.0,0,0,0,0,0,1,4,1,0,0,0,12,0,2,SPEAKER_04
1830.0,1860.0,0,0,0,0,0,2,4,0,0,0,0,11,0,1,SPEAKER_04
1845.0,1875.0,0,0,0,0,0,4,3,0,0,0,0,8,0,1,"SPEAKER_04, SPEAKER_08"
1860.0,1890.0,0,0,0,0,0,4,4,0,0,0,0,5,0,1,"SPEAKER_04, SPEAKER_06, SPEAKER_08"
1875.0,1905.0,0,0,0,0,0,2,4,0,0,2,0,3,0,1,"SPEAKER_04, SPEAKER_06"
1890.0,1920.0,0,0,0,0,0,2,2,0,0,2,0,5,0,3,"SPEAKER_04, SPEAKER_05"
1905.0,1935.0,0,0,0,0,0,2,2,2,0,1,0,8,0,2,"SPEAKER_04, SPEAKER_05"
1920.0,1950.0,0,0,0,0,0,2,2,4,0,1,0,10,0,0,"SPEAKER_04, SPEAKER_05"
1935.0,1965.0,0,0,0,0,0,2,5,2,0,0,0,7,0,1,"SPEAKER_04, SPEAKER_05"
1950.0,1980.0,0,0,0,0,0,1,6,2,0,0,0,6,0,1,SPEAKER_04
1965.0,1995.0,0,0,1,0,0,0,4,2,0,0,0,6,0,0,SPEAKER_04
1980.0,2010.0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_08"
1995.0,2025.0,0,0,0,0,0,1,1,0,0,0,0,8,0,3,"SPEAKER_04, SPEAKER_08"
2010.0,2040.0,0,0,0,0,0,0,1,0,0,0,0,14,0,3,"SPEAKER_04, SPEAKER_08"
2025.0,2055.0,0,0,0,0,0,1,0,1,0,0,0,12,0,4,"SPEAKER_04, SPEAKER_08"
2040.0,2070.0,0,0,0,0,0,5,3,2,0,0,0,11,0,3,"SPEAKER_04, SPEAKER_05"
2055.0,2085.0,0,0,0,0,0,5,3,2,0,0,0,7,1,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2070.0,2100.0,0,0,0,0,0,1,1,1,0,0,0,7,1,1,"SPEAKER_04, SPEAKER_07, SPEAKER_08"
2085.0,2115.0,0,0,0,0,0,2,2,1,0,0,0,9,1,1,"SPEAKER_04, SPEAKER_07, SPEAKER_08"
2100.0,2130.0,0,0,0,0,0,5,2,1,0,1,0,9,2,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2115.0,2145.0,0,0,0,0,0,6,1,2,0,1,0,7,1,1,"SPEAKER_04, SPEAKER_05"
2130.0,2160.0,0,0,0,0,0,4,3,2,0,0,0,3,0,2,"SPEAKER_05, SPEAKER_08"
2145.0,2175.0,0,0,1,0,0,4,5,1,0,1,0,7,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2160.0,2190.0,0,0,2,0,0,4,5,1,0,1,0,10,0,0,"SPEAKER_04, SPEAKER_08"
2175.0,2205.0,0,0,1,0,0,2,4,0,0,0,0,5,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_08"
2190.0,2220.0,0,0,0,0,0,5,1,0,0,0,0,3,0,1,"SPEAKER_03, SPEAKER_04"
2205.0,2235.0,0,0,0,0,0,4,0,1,0,0,0,3,0,1,"SPEAKER_03, SPEAKER_04"
2220.0,2250.0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_06, SPEAKER_08"
2235.0,2265.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"SPEAKER_06, SPEAKER_08"
2250.0,2280.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_07
2265.0,2295.0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,"SPEAKER_04, SPEAKER_07, SPEAKER_08"
2280.0,2310.0,0,0,0,0,0,0,2,1,0,1,0,5,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_05, SPEAKER_08"
2295.0,2325.0,0,0,3,0,0,1,3,0,0,0,0,9,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_05, SPEAKER_08"
2310.0,2340.0,0,0,4,0,0,2,10,0,0,0,0,9,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_06, SPEAKER_08"
2325.0,2355.0,0,0,1,0,0,1,10,0,0,0,0,6,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_06, SPEAKER_08"
2340.0,2370.0,1,0,0,0,0,0,4,0,0,0,0,5,0,0,"SPEAKER_03, SPEAKER_04"
2355.0,2385.0,1,0,0,0,0,1,3,2,0,0,2,6,0,1,"SPEAKER_04, SPEAKER_05"
2370.0,2400.0,1,0,0,0,0,3,3,3,0,0,3,11,0,2,"SPEAKER_03, SPEAKER_04, SPEAKER_05"
2385.0,2415.0,0,0,0,0,0,2,5,1,0,0,1,12,0,2,"SPEAKER_03, SPEAKER_04, SPEAKER_05, SPEAKER_08"
2400.0,2430.0,1,0,0,0,0,0,2,0,0,2,0,8,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2415.0,2445.0,1,0,0,0,0,0,1,1,0,2,0,6,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_08"
2430.0,2460.0,0,0,0,0,0,1,1,2,0,0,0,7,0,2,"SPEAKER_03, SPEAKER_08"
2445.0,2475.0,0,0,0,0,0,3,4,1,0,0,0,8,0,2,"SPEAKER_03, SPEAKER_04, SPEAKER_05, SPEAKER_08"
2460.0,2490.0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2475.0,2505.0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,SPEAKER_04
2490.0,2520.0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,SPEAKER_04
2505.0,2535.0,0,0,0,0,0,0,1,1,0,0,0,8,2,3,SPEAKER_04
2520.0,2550.0,0,0,0,0,0,2,4,1,0,0,0,8,0,0,SPEAKER_04
2535.0,2565.0,0,0,0,0,0,2,4,1,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_08"
2550.0,2580.0,0,0,0,0,0,1,1,1,0,0,0,4,0,3,"SPEAKER_04, SPEAKER_08"
2565.0,2595.0,0,0,0,0,0,2,3,0,0,1,0,5,0,2,SPEAKER_04
2580.0,2610.0,0,0,0,0,0,2,7,0,0,1,1,5,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2595.0,2625.0,0,0,1,0,0,2,6,0,0,0,1,7,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2610.0,2640.0,0,0,2,0,0,1,3,0,0,1,0,6,0,0,"SPEAKER_04, SPEAKER_05"
2625.0,2655.0,0,0,1,0,0,0,4,0,0,1,0,4,0,2,"SPEAKER_04, SPEAKER_05"
2640.0,2670.0,0,0,1,0,0,2,4,0,0,0,0,8,0,3,"SPEAKER_04, SPEAKER_05"
2655.0,2685.0,0,0,2,0,0,3,3,0,0,3,0,9,0,1,"SPEAKER_04, SPEAKER_05"
2670.0,2700.0,0,0,2,0,0,3,3,0,0,3,1,8,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2685.0,2715.0,0,0,1,0,0,2,1,0,0,2,1,7,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2700.0,2730.0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,SPEAKER_04
2715.0,2745.0,0,0,0,0,0,0,2,0,0,1,0,7,0,1,"SPEAKER_04, SPEAKER_05"
2730.0,2760.0,1,0,0,0,0,0,2,0,0,2,0,5,0,3,"SPEAKER_04, SPEAKER_05"
2745.0,2775.0,1,0,0,0,0,1,1,1,0,1,0,5,0,4,"SPEAKER_04, SPEAKER_05"
2760.0,2790.0,0,0,0,0,0,1,0,1,0,0,0,9,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2775.0,2805.0,0,0,1,0,0,1,1,0,0,1,0,14,0,2,"SPEAKER_04, SPEAKER_05, SPEAKER_07, SPEAKER_08"
2790.0,2820.0,0,0,1,0,0,2,2,0,0,2,0,11,0,2,"SPEAKER_04, SPEAKER_07, SPEAKER_08"
2805.0,2835.0,0,0,2,0,0,4,2,0,0,1,0,8,1,0,SPEAKER_04
2820.0,2850.0,0,0,1,0,0,3,2,0,0,0,0,9,1,0,"SPEAKER_04, SPEAKER_05"
2835.0,2865.0,0,0,0,0,0,1,2,0,0,0,0,9,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2850.0,2880.0,0,0,0,0,0,1,1,0,0,0,0,7,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2865.0,2895.0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2880.0,2910.0,0,0,0,0,0,2,1,0,0,0,0,9,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2895.0,2925.0,0,0,0,0,0,5,4,0,0,1,0,10,0,1,"SPEAKER_03, SPEAKER_04, SPEAKER_05, SPEAKER_08"
2910.0,2940.0,0,0,1,0,0,4,5,0,0,1,0,15,0,1,"SPEAKER_03, SPEAKER_04"
2925.0,2955.0,0,0,2,0,0,2,2,0,0,0,0,10,0,3,"SPEAKER_04, SPEAKER_08"
2940.0,2970.0,0,0,1,0,0,1,0,0,0,0,0,7,0,4,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
2955.0,2985.0,0,0,0,0,0,0,2,0,0,1,0,6,0,5,"SPEAKER_04, SPEAKER_05"
2970.0,3000.0,0,0,0,0,0,0,5,0,0,4,0,1,0,10,SPEAKER_04
2985.0,3015.0,0,0,0,0,0,2,4,0,0,3,0,3,0,7,"SPEAKER_04, SPEAKER_05"
3000.0,3030.0,0,0,0,0,0,5,3,0,0,0,0,4,0,1,"SPEAKER_04, SPEAKER_05"
3015.0,3045.0,0,0,0,0,0,3,4,1,0,3,0,5,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3030.0,3060.0,0,0,0,0,0,0,2,1,0,8,0,3,0,3,"SPEAKER_04, SPEAKER_08"
3045.0,3075.0,0,0,0,0,0,0,0,1,0,8,0,2,0,4,"SPEAKER_04, SPEAKER_08"
3060.0,3090.0,0,0,0,0,0,5,2,1,0,3,0,5,0,3,"SPEAKER_04, SPEAKER_08"
3075.0,3105.0,0,0,0,0,0,6,4,0,0,0,0,3,0,1,"SPEAKER_02, SPEAKER_04, SPEAKER_05, SPEAKER_08"
3090.0,3120.0,0,0,0,0,0,3,3,1,0,0,0,1,0,2,"SPEAKER_02, SPEAKER_04, SPEAKER_05"
3105.0,3135.0,0,0,0,0,0,4,5,1,0,0,0,10,0,5,"SPEAKER_02, SPEAKER_05"
3120.0,3150.0,0,0,0,0,0,3,5,0,0,0,0,13,0,9,"SPEAKER_02, SPEAKER_04, SPEAKER_05"
3135.0,3165.0,0,0,0,0,0,4,2,0,0,1,0,8,0,5,"SPEAKER_04, SPEAKER_05"
3150.0,3180.0,0,0,0,0,0,7,2,0,0,1,0,8,0,2,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3165.0,3195.0,0,0,0,0,0,4,2,0,0,0,0,15,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3180.0,3210.0,0,0,0,0,0,3,3,0,0,0,0,14,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3195.0,3225.0,0,0,0,0,0,4,8,0,0,0,0,4,0,2,"SPEAKER_04, SPEAKER_05"
3210.0,3240.0,1,0,0,0,0,2,7,0,0,0,0,0,0,2,"SPEAKER_04, SPEAKER_05"
3225.0,3255.0,1,0,0,0,0,1,1,0,0,2,0,5,0,2,SPEAKER_04
3240.0,3270.0,0,0,0,0,1,1,3,0,0,2,0,12,0,3,"SPEAKER_04, SPEAKER_05"
3255.0,3285.0,0,0,0,0,1,3,4,0,0,1,0,13,0,2,"SPEAKER_04, SPEAKER_05"
3270.0,3300.0,0,0,0,0,0,2,3,0,0,2,0,9,2,0,"SPEAKER_04, SPEAKER_05"
3285.0,3315.0,0,0,0,0,0,0,4,1,0,1,0,4,2,0,"SPEAKER_04, SPEAKER_05"
3300.0,3330.0,0,0,0,0,0,3,4,1,0,0,0,1,0,1,"SPEAKER_04, SPEAKER_05"
3315.0,3345.0,0,0,0,0,0,4,3,1,0,1,0,5,0,3,"SPEAKER_04, SPEAKER_05"
3330.0,3360.0,0,0,1,0,0,2,0,1,0,1,0,9,0,3,"SPEAKER_04, SPEAKER_05"
3345.0,3375.0,0,0,1,0,0,2,1,0,0,0,0,5,0,1,"SPEAKER_04, SPEAKER_05"
3360.0,3390.0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,SPEAKER_04
3375.0,3405.0,0,0,2,0,0,4,0,0,0,0,0,3,0,0,SPEAKER_04
3390.0,3420.0,0,0,3,0,0,5,0,1,0,0,0,3,0,3,SPEAKER_04
3405.0,3435.0,0,0,1,0,0,2,4,1,0,0,0,7,0,3,"SPEAKER_04, SPEAKER_05"
3420.0,3450.0,0,0,0,0,0,1,5,0,0,0,0,10,0,0,"SPEAKER_04, SPEAKER_05"
3435.0,3465.0,0,0,0,0,0,1,2,1,0,3,0,9,0,1,"SPEAKER_04, SPEAKER_05"
3450.0,3480.0,0,0,0,0,0,1,2,1,0,4,0,6,0,2,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3465.0,3495.0,0,0,0,0,0,2,2,0,0,1,0,8,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_08"
3480.0,3510.0,0,0,0,0,0,5,1,0,0,0,0,9,0,2,"SPEAKER_04, SPEAKER_05"
