speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_06,105.0,135.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,120.0,150.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,255.0,285.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,270.0,300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,285.0,315.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,300.0,330.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,345.0,375.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,360.0,390.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,585.0,615.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,600.0,630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,765.0,795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,780.0,810.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,1380.0,1410.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,1395.0,1425.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,1755.0,1785.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_06,1770.0,1800.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_06,1860.0,1890.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,1875.0,1905.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,2220.0,2250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,2235.0,2265.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,2310.0,2340.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,2325.0,2355.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_06,3600.0,3630.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_06,3615.0,3645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
