speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_01,105.0,135.0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
SPEAKER_01,120.0,150.0,0,2,0,0,0,0,0,2,0,0,0,3,0,1
SPEAKER_01,135.0,165.0,0,1,0,0,0,0,0,2,0,0,0,1,0,0
SPEAKER_01,180.0,210.0,0,0,0,0,1,0,0,1,0,0,1,1,0,2
SPEAKER_01,195.0,225.0,0,0,0,0,1,0,0,1,0,0,1,1,0,4
SPEAKER_01,210.0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SPEAKER_01,3720.0,3750.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_01,3735.0,3765.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_01,3750.0,3780.0,0,0,0,0,4,0,0,1,0,0,1,0,0,2
SPEAKER_01,3765.0,3795.0,0,2,0,0,3,0,0,2,0,0,1,0,0,3
SPEAKER_01,3780.0,3810.0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
