speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_03,135.0,165.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,150.0,180.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
SPEAKER_03,165.0,195.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
SPEAKER_03,195.0,225.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_03,210.0,240.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_03,225.0,255.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,270.0,300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,285.0,315.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_03,300.0,330.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_03,330.0,360.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
SPEAKER_03,345.0,375.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
SPEAKER_03,360.0,390.0,0,1,0,0,1,0,0,3,1,0,0,0,0,1
SPEAKER_03,375.0,405.0,0,1,0,0,1,0,0,2,1,0,0,0,0,1
SPEAKER_03,405.0,435.0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
SPEAKER_03,420.0,450.0,0,0,1,0,2,0,0,0,1,0,0,0,0,1
SPEAKER_03,510.0,540.0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
SPEAKER_03,525.0,555.0,0,0,0,0,2,0,0,3,0,0,0,0,0,1
SPEAKER_03,540.0,570.0,0,2,0,0,7,0,0,2,0,0,0,0,0,3
SPEAKER_03,555.0,585.0,0,2,0,0,8,0,0,2,1,0,0,0,0,3
SPEAKER_03,570.0,600.0,0,0,0,0,3,0,0,1,1,0,0,0,0,0
SPEAKER_03,585.0,615.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SPEAKER_03,600.0,630.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,630.0,660.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,645.0,675.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,660.0,690.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_03,675.0,705.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
SPEAKER_03,705.0,735.0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
SPEAKER_03,720.0,750.0,0,2,0,0,3,0,0,2,1,0,0,1,0,2
SPEAKER_03,735.0,765.0,0,0,0,0,2,0,0,2,1,0,0,0,0,2
SPEAKER_03,825.0,855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,840.0,870.0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
SPEAKER_03,855.0,885.0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
SPEAKER_03,885.0,915.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,900.0,930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_03,1035.0,1065.0,0,1,0,0,4,0,0,0,0,0,0,1,0,0
SPEAKER_03,1050.0,1080.0,0,1,0,0,9,0,0,1,0,0,0,2,0,2
SPEAKER_03,1065.0,1095.0,0,0,0,0,6,0,0,1,0,0,0,1,0,2
SPEAKER_03,1080.0,1110.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
SPEAKER_03,1095.0,1125.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
SPEAKER_03,1170.0,1200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,1185.0,1215.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,1230.0,1260.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_03,1245.0,1275.0,0,0,0,0,3,0,0,1,0,0,0,1,0,0
SPEAKER_03,1260.0,1290.0,0,0,0,0,4,0,0,1,0,0,0,1,0,1
SPEAKER_03,1275.0,1305.0,0,1,0,0,6,0,0,0,0,0,1,0,0,2
SPEAKER_03,1290.0,1320.0,0,2,0,0,6,0,0,0,0,0,1,0,0,1
SPEAKER_03,1305.0,1335.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,1365.0,1395.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,1380.0,1410.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,1410.0,1440.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SPEAKER_03,1425.0,1455.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SPEAKER_03,1875.0,1905.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_03,1890.0,1920.0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
SPEAKER_03,1905.0,1935.0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
SPEAKER_03,1920.0,1950.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,1980.0,2010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,1995.0,2025.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
SPEAKER_03,2010.0,2040.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SPEAKER_03,2025.0,2055.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_03,2040.0,2070.0,0,1,0,0,4,0,0,1,0,0,0,0,0,1
SPEAKER_03,2055.0,2085.0,0,0,0,0,9,0,0,1,0,0,0,1,0,0
SPEAKER_03,2070.0,2100.0,0,0,0,0,7,0,0,0,0,0,0,1,0,0
SPEAKER_03,2085.0,2115.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,2280.0,2310.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,2295.0,2325.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SPEAKER_03,2310.0,2340.0,0,1,0,0,3,0,0,0,1,0,0,1,0,2
SPEAKER_03,2325.0,2355.0,0,1,0,0,4,0,0,0,2,0,2,1,0,3
SPEAKER_03,2340.0,2370.0,0,0,0,0,3,0,0,1,2,0,2,0,0,3
SPEAKER_03,2355.0,2385.0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
SPEAKER_03,2370.0,2400.0,0,0,0,0,8,0,0,0,0,0,0,1,0,0
SPEAKER_03,2385.0,2415.0,0,0,0,0,9,0,0,0,0,0,0,1,0,1
SPEAKER_03,2400.0,2430.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_03,2415.0,2445.0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
SPEAKER_03,2430.0,2460.0,0,0,0,0,4,2,0,1,0,0,0,0,0,0
SPEAKER_03,2445.0,2475.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
SPEAKER_03,2520.0,2550.0,0,1,0,0,4,0,0,0,0,0,0,0,0,1
SPEAKER_03,2535.0,2565.0,0,1,0,0,4,0,0,0,0,0,0,0,0,1
SPEAKER_03,2775.0,2805.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_03,2790.0,2820.0,0,2,0,0,2,0,0,0,0,0,0,1,0,2
SPEAKER_03,2805.0,2835.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_03,2895.0,2925.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_03,2910.0,2940.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
SPEAKER_03,2955.0,2985.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
SPEAKER_03,2970.0,3000.0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
SPEAKER_03,2985.0,3015.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_03,3060.0,3090.0,0,0,0,0,1,0,0,1,0,1,0,1,0,2
SPEAKER_03,3075.0,3105.0,0,0,0,0,1,0,0,4,0,1,0,1,0,2
SPEAKER_03,3090.0,3120.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SPEAKER_03,3195.0,3225.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,3210.0,3240.0,0,0,0,0,3,0,0,1,0,0,0,1,0,1
SPEAKER_03,3225.0,3255.0,0,1,0,0,4,0,0,2,0,0,0,1,0,3
SPEAKER_03,3240.0,3270.0,0,1,0,0,3,0,0,1,0,0,0,0,0,2
SPEAKER_03,3315.0,3345.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_03,3330.0,3360.0,0,0,0,0,6,0,0,1,0,0,0,1,0,0
SPEAKER_03,3345.0,3375.0,0,1,0,0,4,0,0,2,0,0,0,1,0,0
SPEAKER_03,3360.0,3390.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
SPEAKER_03,3375.0,3405.0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
SPEAKER_03,3390.0,3420.0,0,1,0,0,2,0,0,0,0,0,0,1,0,2
SPEAKER_03,3405.0,3435.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SPEAKER_03,3495.0,3525.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SPEAKER_03,3510.0,3540.0,0,0,0,0,7,0,0,1,0,0,0,0,0,0
SPEAKER_03,3525.0,3555.0,0,0,0,0,6,0,0,1,0,0,0,0,0,0
SPEAKER_03,3600.0,3630.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,3615.0,3645.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_03,3645.0,3675.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
SPEAKER_03,3660.0,3690.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
SPEAKER_03,3675.0,3705.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
