speaker,window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT
SPEAKER_02,210.0,240.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_02,225.0,255.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
SPEAKER_02,375.0,405.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
SPEAKER_02,390.0,420.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
SPEAKER_02,495.0,525.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,510.0,540.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,660.0,690.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,675.0,705.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,780.0,810.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
SPEAKER_02,795.0,825.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
SPEAKER_02,810.0,840.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPEAKER_02,930.0,960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,945.0,975.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPEAKER_02,990.0,1020.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SPEAKER_02,1005.0,1035.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SPEAKER_02,1155.0,1185.0,0,0,0,0,3,0,0,1,0,0,0,0,0,3
SPEAKER_02,1170.0,1200.0,0,0,0,0,3,0,0,1,0,0,0,0,0,3
SPEAKER_02,1440.0,1470.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,1455.0,1485.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,1590.0,1620.0,2,1,0,0,3,0,0,1,0,0,0,0,0,0
SPEAKER_02,1605.0,1635.0,2,1,0,0,5,0,0,1,0,0,0,1,0,0
SPEAKER_02,1620.0,1650.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
SPEAKER_02,1830.0,1860.0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
SPEAKER_02,1845.0,1875.0,1,1,0,0,4,0,0,1,0,0,0,1,0,3
SPEAKER_02,1860.0,1890.0,1,1,0,0,2,0,0,1,0,0,0,0,0,2
SPEAKER_02,2250.0,2280.0,1,0,0,0,1,0,1,2,0,0,0,0,0,1
SPEAKER_02,2265.0,2295.0,1,0,0,0,1,0,1,2,0,0,0,0,0,1
SPEAKER_02,2445.0,2475.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
SPEAKER_02,2460.0,2490.0,1,0,0,0,3,0,0,0,0,0,1,0,1,3
SPEAKER_02,2475.0,2505.0,1,0,0,0,1,0,0,0,0,0,1,0,1,3
SPEAKER_02,2700.0,2730.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_02,2715.0,2745.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
SPEAKER_02,3765.0,3795.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SPEAKER_02,3780.0,3810.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
