window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
420.0,450.0,1,0,0,0,0,2,1,0,0,0,0,4,0,2,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
435.0,465.0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,"SPEAKER_04, SPEAKER_06"
450.0,480.0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,"SPEAKER_02, SPEAKER_04"
465.0,495.0,0,0,1,0,0,1,0,0,0,0,0,4,0,1,"SPEAKER_02, SPEAKER_04"
480.0,510.0,0,0,1,0,0,2,2,0,0,0,0,4,0,1,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
495.0,525.0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,"SPEAKER_04, SPEAKER_06"
510.0,540.0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,"SPEAKER_04, SPEAKER_06"
525.0,555.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,SPEAKER_04
540.0,570.0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,SPEAKER_06
555.0,585.0,0,0,0,0,0,3,1,0,0,0,1,7,0,1,SPEAKER_06
570.0,600.0,0,0,0,0,0,2,1,0,0,0,1,6,0,1,SPEAKER_06
585.0,615.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,SPEAKER_06
675.0,705.0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,"SPEAKER_02, SPEAKER_05"
690.0,720.0,0,0,0,0,0,2,4,0,0,0,0,5,0,2,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
705.0,735.0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,"SPEAKER_02, SPEAKER_06"
720.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SPEAKER_06
735.0,765.0,0,0,0,0,1,0,0,0,0,0,0,2,2,4,"SPEAKER_05, SPEAKER_06"
750.0,780.0,0,0,0,0,1,0,0,0,0,0,0,4,1,4,"SPEAKER_05, SPEAKER_06"
765.0,795.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_06
780.0,810.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,SPEAKER_06
795.0,825.0,0,0,0,0,0,2,1,0,0,3,0,0,0,3,"SPEAKER_01, SPEAKER_06"
810.0,840.0,0,0,0,0,0,2,3,0,0,4,0,3,0,3,"SPEAKER_01, SPEAKER_05"
825.0,855.0,0,0,0,0,0,2,3,0,0,1,0,5,0,1,"SPEAKER_01, SPEAKER_02, SPEAKER_04, SPEAKER_05"
840.0,870.0,0,0,0,0,0,6,3,0,0,2,0,4,0,0,"SPEAKER_01, SPEAKER_02, SPEAKER_04"
855.0,885.0,0,0,1,0,0,6,4,0,0,4,0,7,0,0,"SPEAKER_01, SPEAKER_02, SPEAKER_04"
870.0,900.0,0,0,2,0,0,3,3,0,0,3,0,9,0,0,"SPEAKER_01, SPEAKER_02, SPEAKER_04"
885.0,915.0,0,0,1,0,0,1,2,0,0,1,0,6,0,1,"SPEAKER_01, SPEAKER_02, SPEAKER_04, SPEAKER_06"
900.0,930.0,0,0,0,0,0,1,2,0,0,0,0,4,0,2,"SPEAKER_02, SPEAKER_03, SPEAKER_06"
915.0,945.0,0,0,0,0,0,5,2,0,0,0,0,3,0,1,"SPEAKER_02, SPEAKER_03, SPEAKER_06"
930.0,960.0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,"SPEAKER_02, SPEAKER_06"
945.0,975.0,0,0,0,0,0,3,1,0,0,2,0,2,0,0,"SPEAKER_02, SPEAKER_06"
960.0,990.0,0,0,0,0,0,5,1,0,0,1,0,3,0,1,"SPEAKER_02, SPEAKER_03, SPEAKER_06"
975.0,1005.0,0,0,0,0,0,3,1,0,0,1,0,2,0,2,"SPEAKER_02, SPEAKER_03, SPEAKER_06"
990.0,1020.0,0,0,0,0,0,2,1,0,0,1,0,3,0,3,"SPEAKER_02, SPEAKER_06"
1005.0,1035.0,0,0,0,0,0,1,3,0,0,0,0,6,0,2,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
1020.0,1050.0,0,0,0,0,0,1,4,0,0,1,0,5,0,0,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
1035.0,1065.0,1,0,1,0,0,2,2,0,0,1,0,2,0,0,"SPEAKER_02, SPEAKER_06"
1050.0,1080.0,2,0,1,0,0,2,1,0,0,0,0,1,0,0,"SPEAKER_02, SPEAKER_06"
1065.0,1095.0,1,0,0,0,0,1,1,1,0,0,0,3,0,0,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
1080.0,1110.0,0,0,1,0,0,1,0,1,0,1,0,5,1,2,SPEAKER_05
1095.0,1125.0,0,0,1,0,0,1,1,0,0,1,0,4,1,2,"SPEAKER_04, SPEAKER_05"
1110.0,1140.0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_05"
1125.0,1155.0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
1140.0,1170.0,0,0,0,0,0,1,1,0,1,2,0,1,0,2,"SPEAKER_02, SPEAKER_06"
1155.0,1185.0,0,0,0,1,0,2,1,0,1,1,1,3,1,2,"SPEAKER_02, SPEAKER_06"
1170.0,1200.0,0,0,0,1,0,2,3,2,0,0,1,5,1,2,"SPEAKER_02, SPEAKER_06"
1185.0,1215.0,0,0,0,0,0,2,6,3,0,0,0,6,1,2,"SPEAKER_02, SPEAKER_03, SPEAKER_05, SPEAKER_06"
1200.0,1230.0,0,0,1,0,0,1,4,1,0,0,0,4,1,3,"SPEAKER_02, SPEAKER_03, SPEAKER_05, SPEAKER_06"
1215.0,1245.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,SPEAKER_03
1230.0,1260.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_03
1245.0,1275.0,0,0,0,0,0,1,1,1,0,0,0,2,0,4,"SPEAKER_05, SPEAKER_06"
1260.0,1290.0,0,0,0,0,0,1,1,2,0,0,0,4,0,6,"SPEAKER_02, SPEAKER_04, SPEAKER_05, SPEAKER_06"
1275.0,1305.0,0,0,0,0,0,1,0,1,0,2,0,6,0,2,"SPEAKER_02, SPEAKER_04"
1290.0,1320.0,0,0,0,0,0,1,2,0,0,2,0,9,0,1,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
1305.0,1335.0,0,0,0,0,0,0,2,0,0,1,0,5,0,1,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
1350.0,1380.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,SPEAKER_04
1365.0,1395.0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,"SPEAKER_04, SPEAKER_06"
1380.0,1410.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_06"
1395.0,1425.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_06
1410.0,1440.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,SPEAKER_06
1425.0,1455.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,SPEAKER_06
1440.0,1470.0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,"SPEAKER_02, SPEAKER_06"
1455.0,1485.0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
1470.0,1500.0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
1485.0,1515.0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,"SPEAKER_02, SPEAKER_05"
1500.0,1530.0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,SPEAKER_02
1515.0,1545.0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,SPEAKER_02
1530.0,1560.0,0,0,0,1,0,1,3,0,0,0,0,3,0,0,"SPEAKER_02, SPEAKER_05"
1545.0,1575.0,0,0,0,0,0,2,3,0,0,1,0,5,1,1,"SPEAKER_02, SPEAKER_04, SPEAKER_05"
1560.0,1590.0,0,0,0,0,0,2,3,0,0,2,0,3,1,3,"SPEAKER_02, SPEAKER_04"
1575.0,1605.0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,"SPEAKER_02, SPEAKER_04"
1590.0,1620.0,0,0,0,0,0,3,3,0,0,1,0,1,0,0,"SPEAKER_02, SPEAKER_06"
1605.0,1635.0,0,0,0,0,0,3,1,0,0,1,0,3,0,0,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
1620.0,1650.0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,"SPEAKER_00, SPEAKER_02, SPEAKER_04"
1635.0,1665.0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,"SPEAKER_00, SPEAKER_03, SPEAKER_04"
1650.0,1680.0,0,0,1,0,0,2,1,0,0,1,0,1,0,3,"SPEAKER_02, SPEAKER_03"
1665.0,1695.0,0,0,1,2,0,3,2,0,0,1,0,1,0,2,SPEAKER_02
1680.0,1710.0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,SPEAKER_02
1695.0,1725.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"SPEAKER_02, SPEAKER_06"
1710.0,1740.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_06
1755.0,1785.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SPEAKER_06
1770.0,1800.0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,"SPEAKER_05, SPEAKER_06"
1785.0,1815.0,0,0,0,0,0,3,1,0,0,0,0,8,0,3,SPEAKER_05
1800.0,1830.0,0,0,0,0,0,3,1,1,0,0,0,4,0,2,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
1815.0,1845.0,0,0,0,0,0,2,0,1,0,0,0,14,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
1830.0,1860.0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
1845.0,1875.0,0,0,0,0,0,3,0,0,0,1,0,7,0,1,SPEAKER_05
1860.0,1890.0,0,0,0,0,0,3,1,0,0,2,0,4,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
1875.0,1905.0,0,0,0,0,0,0,2,0,0,1,0,5,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
1890.0,1920.0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,SPEAKER_06
1935.0,1965.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SPEAKER_06
1950.0,1980.0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,"SPEAKER_04, SPEAKER_06"
1965.0,1995.0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,"SPEAKER_04, SPEAKER_06"
1980.0,2010.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SPEAKER_06
1995.0,2025.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SPEAKER_06
2055.0,2085.0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,SPEAKER_06
2070.0,2100.0,0,0,1,0,0,0,5,0,0,0,0,7,0,1,SPEAKER_06
2085.0,2115.0,0,0,1,0,0,2,4,0,0,0,0,8,0,0,"SPEAKER_05, SPEAKER_06"
2100.0,2130.0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,"SPEAKER_05, SPEAKER_06"
2115.0,2145.0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,"SPEAKER_05, SPEAKER_06"
2130.0,2160.0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,SPEAKER_05
2205.0,2235.0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,"SPEAKER_05, SPEAKER_06"
2220.0,2250.0,0,0,0,0,0,1,3,0,0,0,0,2,0,2,"SPEAKER_05, SPEAKER_06"
2235.0,2265.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"SPEAKER_05, SPEAKER_06"
2250.0,2280.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,SPEAKER_06
2265.0,2295.0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,SPEAKER_06
2280.0,2310.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"SPEAKER_05, SPEAKER_06"
2295.0,2325.0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,"SPEAKER_05, SPEAKER_06"
2310.0,2340.0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,"SPEAKER_05, SPEAKER_06"
2325.0,2355.0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,"SPEAKER_05, SPEAKER_06"
2340.0,2370.0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,SPEAKER_06
2355.0,2385.0,0,0,1,0,0,0,2,0,0,0,0,5,0,0,"SPEAKER_04, SPEAKER_06"
2370.0,2400.0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,"SPEAKER_04, SPEAKER_06"
2385.0,2415.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,SPEAKER_04
2400.0,2430.0,1,0,0,0,0,1,2,0,0,0,1,5,0,2,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
2415.0,2445.0,0,0,0,0,0,0,2,0,0,0,1,7,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
2430.0,2460.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"SPEAKER_05, SPEAKER_06"
2520.0,2550.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,SPEAKER_06
2535.0,2565.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,SPEAKER_06
2550.0,2580.0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,SPEAKER_04
2565.0,2595.0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,SPEAKER_04
2640.0,2670.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SPEAKER_06
2655.0,2685.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SPEAKER_06
2700.0,2730.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_04
2715.0,2745.0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_06"
2730.0,2760.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,"SPEAKER_04, SPEAKER_06"
2760.0,2790.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"SPEAKER_05, SPEAKER_06"
2775.0,2805.0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
2790.0,2820.0,0,0,0,0,0,2,2,0,0,0,0,5,0,0,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
2805.0,2835.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,SPEAKER_06
2895.0,2925.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"SPEAKER_05, SPEAKER_06"
2910.0,2940.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"SPEAKER_05, SPEAKER_06"
2925.0,2955.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_05
2940.0,2970.0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,"SPEAKER_05, SPEAKER_06"
2955.0,2985.0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,"SPEAKER_05, SPEAKER_06"
2970.0,3000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_06
2985.0,3015.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_06
3045.0,3075.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,SPEAKER_04
3060.0,3090.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,SPEAKER_04
3075.0,3105.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,"SPEAKER_05, SPEAKER_06"
3090.0,3120.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,"SPEAKER_05, SPEAKER_06"
3150.0,3180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SPEAKER_06
3165.0,3195.0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,SPEAKER_06
3180.0,3210.0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,"SPEAKER_04, SPEAKER_06"
3195.0,3225.0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,"SPEAKER_04, SPEAKER_06"
3210.0,3240.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,"SPEAKER_04, SPEAKER_06"
3240.0,3270.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_06
3255.0,3285.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,SPEAKER_06
3270.0,3300.0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,"SPEAKER_05, SPEAKER_06"
3285.0,3315.0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,"SPEAKER_05, SPEAKER_06"
3300.0,3330.0,0,0,0,0,0,3,3,0,0,1,0,2,0,3,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
3315.0,3345.0,0,0,0,0,0,4,4,0,0,0,0,1,0,3,"SPEAKER_04, SPEAKER_06"
3330.0,3360.0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,SPEAKER_06
3345.0,3375.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SPEAKER_06
3360.0,3390.0,0,0,0,0,0,1,3,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
3375.0,3405.0,0,0,0,0,0,3,4,0,0,0,0,3,0,1,"SPEAKER_04, SPEAKER_05, SPEAKER_06"
3390.0,3420.0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,"SPEAKER_04, SPEAKER_06"
3405.0,3435.0,0,0,0,0,0,2,3,0,0,1,0,3,0,1,"SPEAKER_05, SPEAKER_06"
3420.0,3450.0,0,0,0,0,0,4,3,0,0,1,0,2,0,1,"SPEAKER_05, SPEAKER_06"
3435.0,3465.0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,"SPEAKER_05, SPEAKER_06"
3450.0,3480.0,0,0,1,0,0,4,2,1,0,0,0,2,0,1,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
3465.0,3495.0,0,0,1,0,0,6,3,2,0,0,0,5,0,4,"SPEAKER_01, SPEAKER_02, SPEAKER_05, SPEAKER_06"
3480.0,3510.0,0,0,1,0,0,2,1,1,0,0,0,6,0,3,"SPEAKER_01, SPEAKER_02, SPEAKER_05"
3495.0,3525.0,0,0,1,0,0,1,2,1,0,0,0,5,0,1,"SPEAKER_02, SPEAKER_05"
3510.0,3540.0,0,0,0,0,0,1,3,1,0,0,0,2,1,1,SPEAKER_02
3525.0,3555.0,0,0,0,0,0,0,3,0,0,0,0,4,1,1,"SPEAKER_02, SPEAKER_04, SPEAKER_06"
3540.0,3570.0,0,0,1,0,0,0,2,0,0,0,0,8,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_06"
3555.0,3585.0,0,0,2,0,0,0,3,0,0,0,0,10,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_06"
3570.0,3600.0,0,0,1,0,0,0,5,0,0,0,0,12,0,1,SPEAKER_04
3585.0,3615.0,0,0,0,1,0,1,2,0,0,1,0,6,0,1,"SPEAKER_02, SPEAKER_04"
3600.0,3630.0,0,0,0,1,0,2,0,0,0,1,0,1,0,2,"SPEAKER_00, SPEAKER_02"
3615.0,3645.0,0,0,0,0,0,5,0,0,0,0,0,3,0,2,"SPEAKER_00, SPEAKER_02, SPEAKER_03"
3630.0,3660.0,0,0,2,0,0,5,0,1,0,0,0,7,0,0,"SPEAKER_02, SPEAKER_03, SPEAKER_05"
3645.0,3675.0,0,0,2,0,0,2,1,1,0,1,0,5,0,2,"SPEAKER_02, SPEAKER_04, SPEAKER_05"
3660.0,3690.0,0,0,0,0,0,3,2,0,0,1,0,3,0,4,"SPEAKER_02, SPEAKER_04, SPEAKER_05"
3675.0,3705.0,0,0,0,0,0,2,2,0,0,0,0,5,0,2,"SPEAKER_02, SPEAKER_05"
3690.0,3720.0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
3705.0,3735.0,0,0,0,0,0,1,4,1,0,0,0,3,0,0,"SPEAKER_02, SPEAKER_05, SPEAKER_06"
3720.0,3750.0,0,0,1,0,0,4,5,0,0,1,0,1,0,0,"SPEAKER_02, SPEAKER_05"
3735.0,3765.0,0,0,1,0,0,4,4,0,0,3,0,0,0,3,"SPEAKER_02, SPEAKER_06"
3750.0,3780.0,0,0,0,0,0,2,4,0,0,2,0,3,0,5,"SPEAKER_02, SPEAKER_06"
3765.0,3795.0,0,0,0,0,0,3,2,0,0,0,0,4,0,2,"SPEAKER_02, SPEAKER_06"
3780.0,3810.0,0,0,1,0,0,4,1,0,0,0,0,3,0,1,"SPEAKER_02, SPEAKER_06"
3795.0,3825.0,0,0,1,0,0,3,0,1,0,0,0,5,0,1,"SPEAKER_01, SPEAKER_02, SPEAKER_04, SPEAKER_06"
3810.0,3840.0,0,0,0,0,0,1,1,3,0,1,0,4,0,2,"SPEAKER_01, SPEAKER_04"
3825.0,3855.0,0,0,0,0,0,0,1,2,0,1,0,2,0,2,"SPEAKER_01, SPEAKER_04, SPEAKER_06"
3840.0,3870.0,0,0,1,0,0,0,2,0,0,0,0,3,0,2,"SPEAKER_05, SPEAKER_06"
3855.0,3885.0,0,0,1,0,0,1,2,0,0,0,0,3,0,2,"SPEAKER_03, SPEAKER_05"
3870.0,3900.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,SPEAKER_03
3885.0,3915.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_06"
3900.0,3930.0,0,0,0,0,0,0,2,2,0,0,0,5,0,1,"SPEAKER_01, SPEAKER_06"
3915.0,3945.0,0,0,0,0,0,4,2,2,0,0,0,4,0,2,"SPEAKER_01, SPEAKER_06"
3930.0,3960.0,1,0,0,0,0,5,4,0,0,0,0,7,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
3945.0,3975.0,1,0,0,0,0,1,3,0,0,0,0,7,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_06"
3960.0,3990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPEAKER_06
4125.0,4155.0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,"SPEAKER_01, SPEAKER_02"
4140.0,4170.0,0,0,0,0,0,4,1,0,0,0,1,2,0,0,"SPEAKER_01, SPEAKER_02"
4155.0,4185.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"SPEAKER_01, SPEAKER_02"
