window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT,speaker
2220.0,2250.0,0,3,0,0,2,0,0,2,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_04"
2235.0,2265.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_04"
2250.0,2280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_04"
2265.0,2295.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_04"
2280.0,2310.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_04"
2295.0,2325.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_04"
2310.0,2340.0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_04"
2325.0,2355.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,SPEAKER_04
2340.0,2370.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
2355.0,2385.0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_05"
2370.0,2400.0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_05"
2385.0,2415.0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_04"
2400.0,2430.0,0,2,0,0,3,0,1,2,1,0,0,0,0,1,"SPEAKER_00, SPEAKER_04"
2415.0,2445.0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
2430.0,2460.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_04
2550.0,2580.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,SPEAKER_00
2565.0,2595.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,SPEAKER_00
2640.0,2670.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,SPEAKER_00
2655.0,2685.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,SPEAKER_00
2700.0,2730.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_00
2715.0,2745.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,SPEAKER_00
2730.0,2760.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,SPEAKER_00
2760.0,2790.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
2775.0,2805.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,"SPEAKER_00, SPEAKER_04"
2790.0,2820.0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,"SPEAKER_00, SPEAKER_04"
2805.0,2835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SPEAKER_04
2895.0,2925.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_04
2910.0,2940.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_04
2925.0,2955.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_04
2940.0,2970.0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,SPEAKER_04
2955.0,2985.0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,"SPEAKER_00, SPEAKER_04"
2970.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_00
