window_start,window_end,P21_AMP,P100_OVERALL,P32_IMO,P31_ICM,P30_INTER,P23_ATM,P11_TMA,P10_TRANS,P33_IAM,P24_ACO,P22_ASM,P13_TSF,P12_TGS,P20_ACT,speaker
390.0,420.0,0,1,0,0,4,1,0,2,0,0,0,1,0,7,"SPEAKER_03, SPEAKER_07"
405.0,435.0,0,1,0,0,3,1,0,4,0,0,0,2,0,9,"SPEAKER_03, SPEAKER_07"
420.0,450.0,1,1,0,0,1,0,0,2,0,0,0,3,0,4,"SPEAKER_03, SPEAKER_07, SPEAKER_10"
435.0,465.0,1,3,0,0,1,0,1,1,0,0,0,3,0,2,"SPEAKER_03, SPEAKER_07, SPEAKER_10"
450.0,480.0,0,3,0,0,4,0,1,3,0,0,0,4,0,4,"SPEAKER_03, SPEAKER_07"
465.0,495.0,0,3,0,0,4,0,0,3,0,0,0,4,0,4,"SPEAKER_03, SPEAKER_07"
480.0,510.0,1,2,0,0,2,0,0,3,0,0,0,3,0,3,"SPEAKER_03, SPEAKER_07, SPEAKER_08"
495.0,525.0,1,0,0,0,4,0,0,2,0,0,0,1,0,4,"SPEAKER_03, SPEAKER_08"
510.0,540.0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,SPEAKER_03
525.0,555.0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_05"
540.0,570.0,0,2,0,0,5,0,0,1,0,1,0,0,0,3,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
555.0,585.0,0,3,0,0,5,0,0,1,0,1,0,0,0,3,"SPEAKER_03, SPEAKER_08"
570.0,600.0,0,3,0,0,4,0,0,1,0,0,0,0,0,2,SPEAKER_03
585.0,615.0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
600.0,630.0,0,4,0,0,3,0,0,1,0,0,1,0,0,1,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
615.0,645.0,0,2,0,0,8,0,0,0,1,0,1,0,0,1,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
630.0,660.0,0,2,0,0,6,0,0,0,1,0,0,0,0,1,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
645.0,675.0,0,1,0,0,5,0,0,4,1,0,1,0,0,1,"SPEAKER_03, SPEAKER_08"
660.0,690.0,0,1,0,0,7,0,0,4,1,0,1,0,0,0,"SPEAKER_03, SPEAKER_05"
675.0,705.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_07"
690.0,720.0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,"SPEAKER_03, SPEAKER_07"
705.0,735.0,0,1,0,0,1,0,0,2,0,1,1,0,0,1,"SPEAKER_03, SPEAKER_07"
720.0,750.0,0,3,0,0,2,0,0,2,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_07"
735.0,765.0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,"SPEAKER_03, SPEAKER_07"
750.0,780.0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"SPEAKER_07, SPEAKER_08"
765.0,795.0,1,1,0,0,4,1,0,1,0,0,0,0,0,0,"SPEAKER_02, SPEAKER_03, SPEAKER_07, SPEAKER_08"
780.0,810.0,2,2,0,0,3,0,0,0,0,0,0,1,0,0,"SPEAKER_02, SPEAKER_03, SPEAKER_06, SPEAKER_08"
795.0,825.0,1,2,0,0,2,0,0,0,0,0,0,1,0,2,"SPEAKER_03, SPEAKER_06, SPEAKER_08"
810.0,840.0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,SPEAKER_03
825.0,855.0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,"SPEAKER_03, SPEAKER_08"
840.0,870.0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,"SPEAKER_05, SPEAKER_07, SPEAKER_08"
855.0,885.0,1,5,0,0,2,1,0,1,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_05, SPEAKER_07"
870.0,900.0,1,3,0,0,3,2,0,1,1,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
885.0,915.0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,"SPEAKER_01, SPEAKER_08"
900.0,930.0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,"SPEAKER_01, SPEAKER_08"
915.0,945.0,0,1,0,0,2,1,0,2,0,0,0,0,0,1,"SPEAKER_01, SPEAKER_03"
930.0,960.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,SPEAKER_03
945.0,975.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
960.0,990.0,3,0,0,0,2,0,0,0,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_07, SPEAKER_08"
975.0,1005.0,0,1,0,0,7,0,0,2,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_07"
990.0,1020.0,0,2,0,0,12,0,0,2,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_07"
1005.0,1035.0,0,1,0,0,16,0,0,0,0,0,0,0,1,1,"SPEAKER_03, SPEAKER_10"
1020.0,1050.0,0,1,0,0,13,0,0,0,0,0,0,0,1,1,"SPEAKER_03, SPEAKER_10"
1035.0,1065.0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_10"
1050.0,1080.0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_10"
1065.0,1095.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_10"
1080.0,1110.0,0,2,0,0,2,0,0,0,0,0,0,0,1,2,SPEAKER_03
1095.0,1125.0,0,3,0,0,2,0,0,1,0,0,0,0,1,2,"SPEAKER_03, SPEAKER_10"
1110.0,1140.0,0,4,0,0,8,0,0,2,0,0,0,0,1,0,"SPEAKER_03, SPEAKER_10"
1125.0,1155.0,0,3,0,0,9,0,0,1,1,0,1,0,1,1,"SPEAKER_03, SPEAKER_08"
1140.0,1170.0,0,2,0,0,5,0,0,2,2,0,2,0,0,1,"SPEAKER_03, SPEAKER_08"
1155.0,1185.0,0,1,0,0,6,0,0,2,1,0,1,1,0,0,SPEAKER_03
1170.0,1200.0,0,0,0,0,5,1,0,2,0,0,1,2,0,0,SPEAKER_03
1185.0,1215.0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,"SPEAKER_01, SPEAKER_03"
1200.0,1230.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,"SPEAKER_01, SPEAKER_08"
1215.0,1245.0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,SPEAKER_08
1230.0,1260.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,SPEAKER_08
1245.0,1275.0,0,5,0,0,3,0,0,2,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_08"
1260.0,1290.0,0,3,0,0,8,0,0,2,0,0,1,1,0,0,SPEAKER_03
1275.0,1305.0,0,0,0,0,10,0,0,0,0,0,1,0,0,3,SPEAKER_03
1290.0,1320.0,1,0,0,0,12,0,0,0,0,0,0,0,0,3,SPEAKER_03
1305.0,1335.0,1,0,0,0,9,1,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_10"
1320.0,1350.0,1,1,0,0,8,1,0,0,0,0,0,0,0,3,"SPEAKER_02, SPEAKER_03, SPEAKER_10"
1335.0,1365.0,1,1,0,0,6,0,0,0,0,0,0,0,0,2,"SPEAKER_02, SPEAKER_03, SPEAKER_10"
1365.0,1395.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_09"
1380.0,1410.0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_09"
1395.0,1425.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,SPEAKER_03
1410.0,1440.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_10"
1425.0,1455.0,2,4,0,0,1,0,0,6,0,0,0,3,0,4,"SPEAKER_03, SPEAKER_10"
1440.0,1470.0,1,4,0,0,1,0,0,7,0,0,0,4,0,4,SPEAKER_10
1455.0,1485.0,1,2,0,0,6,0,0,2,0,0,0,1,0,2,"SPEAKER_03, SPEAKER_10"
1470.0,1500.0,0,1,0,0,10,0,0,1,0,0,1,0,0,1,"SPEAKER_03, SPEAKER_10"
1485.0,1515.0,0,1,0,0,10,0,1,1,0,0,1,1,0,0,"SPEAKER_03, SPEAKER_10"
1500.0,1530.0,0,1,0,0,8,0,1,1,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_10"
1515.0,1545.0,0,1,0,0,8,0,0,2,0,0,1,0,0,0,"SPEAKER_03, SPEAKER_08"
1530.0,1560.0,1,2,0,0,12,0,0,1,0,0,1,0,0,0,"SPEAKER_03, SPEAKER_08"
1545.0,1575.0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,SPEAKER_03
1560.0,1590.0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
1575.0,1605.0,0,1,0,0,7,0,0,1,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_08"
1590.0,1620.0,1,1,0,0,8,0,0,2,1,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
1605.0,1635.0,2,1,0,0,9,0,0,2,1,0,0,0,0,1,"SPEAKER_03, SPEAKER_04, SPEAKER_08"
1620.0,1650.0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_08"
1635.0,1665.0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
1650.0,1680.0,0,2,0,0,5,0,0,1,0,0,0,0,0,4,SPEAKER_03
1665.0,1695.0,0,1,0,0,11,0,0,3,0,0,0,4,0,5,SPEAKER_03
1680.0,1710.0,0,1,0,0,6,0,0,2,0,0,0,4,0,3,"SPEAKER_03, SPEAKER_05"
1695.0,1725.0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,"SPEAKER_03, SPEAKER_05"
1710.0,1740.0,0,1,0,0,2,0,0,3,0,0,1,0,0,1,"SPEAKER_03, SPEAKER_08"
1725.0,1755.0,0,0,0,0,8,0,0,3,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
1740.0,1770.0,0,1,0,0,9,0,0,3,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
1755.0,1785.0,0,1,0,0,10,0,0,2,0,1,0,0,0,1,"SPEAKER_03, SPEAKER_08"
1770.0,1800.0,0,3,0,0,9,0,0,0,0,1,0,0,0,1,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
1785.0,1815.0,0,4,0,0,5,0,0,0,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_05"
1800.0,1830.0,0,2,0,0,3,0,0,1,0,0,0,1,0,2,"SPEAKER_03, SPEAKER_10"
1815.0,1845.0,0,1,0,0,7,0,0,1,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08, SPEAKER_10"
1830.0,1860.0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_08"
1845.0,1875.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,"SPEAKER_01, SPEAKER_08"
1860.0,1890.0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,"SPEAKER_07, SPEAKER_08"
1875.0,1905.0,0,2,0,0,5,0,0,0,1,1,1,0,0,2,"SPEAKER_03, SPEAKER_07, SPEAKER_08, SPEAKER_10"
1890.0,1920.0,0,1,0,0,6,0,0,0,1,1,0,0,0,0,"SPEAKER_03, SPEAKER_10"
1905.0,1935.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_10"
1920.0,1950.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_10"
1935.0,1965.0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,SPEAKER_10
1950.0,1980.0,0,3,0,0,2,0,0,1,4,0,0,0,0,0,"SPEAKER_01, SPEAKER_10"
1965.0,1995.0,0,3,0,0,4,0,0,0,1,0,0,0,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_10"
1980.0,2010.0,0,1,0,0,9,0,1,0,0,0,0,1,0,3,"SPEAKER_01, SPEAKER_03, SPEAKER_10"
1995.0,2025.0,0,1,0,0,10,0,1,0,1,0,0,1,0,4,"SPEAKER_03, SPEAKER_10"
2010.0,2040.0,0,1,0,0,4,0,0,1,1,0,0,0,0,3,"SPEAKER_03, SPEAKER_08, SPEAKER_10"
2025.0,2055.0,0,1,0,0,6,0,0,2,1,0,0,0,0,2,"SPEAKER_08, SPEAKER_10"
2040.0,2070.0,0,0,0,0,9,0,0,1,1,0,0,0,0,3,"SPEAKER_03, SPEAKER_08"
2055.0,2085.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
2070.0,2100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SPEAKER_04
2085.0,2115.0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,"SPEAKER_04, SPEAKER_08"
2100.0,2130.0,0,1,0,0,4,0,0,1,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
2115.0,2145.0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_08, SPEAKER_09"
2130.0,2160.0,1,2,0,0,2,0,0,3,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_05, SPEAKER_09"
2145.0,2175.0,1,2,0,0,1,0,0,4,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_09"
2160.0,2190.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,SPEAKER_03
2175.0,2205.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_03
2190.0,2220.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SPEAKER_03
2205.0,2235.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SPEAKER_03
2220.0,2250.0,0,2,0,0,5,0,0,0,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_08"
2235.0,2265.0,0,3,0,0,11,0,0,1,0,0,0,1,0,1,"SPEAKER_03, SPEAKER_08"
2250.0,2280.0,0,1,0,0,10,0,0,1,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
2265.0,2295.0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_05"
2280.0,2310.0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
2295.0,2325.0,2,0,0,0,4,0,0,1,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_08"
2310.0,2340.0,2,0,0,0,8,0,0,0,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
2325.0,2355.0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
2340.0,2370.0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,"SPEAKER_03, SPEAKER_08"
2355.0,2385.0,0,0,0,0,6,0,0,0,0,0,1,0,0,2,SPEAKER_03
2370.0,2400.0,1,1,0,0,8,0,0,2,0,0,0,0,0,1,SPEAKER_03
2385.0,2415.0,1,1,0,0,5,0,0,2,0,0,0,0,0,2,SPEAKER_03
2400.0,2430.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
2415.0,2445.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2445.0,2475.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SPEAKER_03
2460.0,2490.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,SPEAKER_03
2475.0,2505.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
2490.0,2520.0,0,0,0,0,4,0,0,1,0,0,1,0,0,7,"SPEAKER_03, SPEAKER_08, SPEAKER_10"
2505.0,2535.0,0,1,0,0,7,0,0,1,0,1,2,0,0,7,"SPEAKER_03, SPEAKER_08, SPEAKER_10"
2520.0,2550.0,0,1,0,0,8,0,0,0,0,1,2,1,0,4,"SPEAKER_03, SPEAKER_10"
2535.0,2565.0,0,1,0,0,6,0,0,1,0,0,1,1,0,5,"SPEAKER_03, SPEAKER_10"
2550.0,2580.0,1,1,0,0,1,0,0,1,0,0,1,0,0,4,"SPEAKER_03, SPEAKER_08, SPEAKER_10"
2565.0,2595.0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_08, SPEAKER_10"
2580.0,2610.0,1,2,0,0,1,0,0,1,0,0,0,0,0,3,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
2595.0,2625.0,1,2,0,0,1,0,0,0,0,0,0,1,0,4,"SPEAKER_03, SPEAKER_07"
2610.0,2640.0,0,5,0,0,0,0,0,1,0,0,0,1,0,1,SPEAKER_03
2625.0,2655.0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2640.0,2670.0,0,1,0,0,8,0,1,0,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
2655.0,2685.0,0,2,0,0,10,0,1,0,0,0,0,1,1,3,"SPEAKER_03, SPEAKER_05, SPEAKER_08"
2670.0,2700.0,1,1,0,0,5,0,1,0,0,0,0,1,1,1,"SPEAKER_03, SPEAKER_08"
2685.0,2715.0,2,0,0,0,6,0,0,2,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2700.0,2730.0,1,2,0,0,6,0,0,3,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2715.0,2745.0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2730.0,2760.0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2745.0,2775.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,SPEAKER_03
2760.0,2790.0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2775.0,2805.0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_08"
2790.0,2820.0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,SPEAKER_03
2805.0,2835.0,1,5,0,0,0,1,0,2,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
2820.0,2850.0,1,4,0,0,4,0,1,2,0,0,1,1,0,3,"SPEAKER_03, SPEAKER_08"
2835.0,2865.0,1,4,0,0,10,0,1,1,0,0,1,2,0,2,"SPEAKER_03, SPEAKER_08"
2850.0,2880.0,0,2,0,0,7,0,1,1,0,0,0,1,0,1,SPEAKER_03
2865.0,2895.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SPEAKER_03
2880.0,2910.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SPEAKER_03
2895.0,2925.0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,SPEAKER_03
2910.0,2940.0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_10"
2925.0,2955.0,1,0,0,0,5,0,1,0,0,0,0,0,0,3,"SPEAKER_03, SPEAKER_10"
2940.0,2970.0,1,1,0,0,14,0,1,0,0,0,0,1,0,2,"SPEAKER_03, SPEAKER_10"
2955.0,2985.0,1,2,0,0,13,0,0,0,0,0,0,1,0,2,SPEAKER_03
2970.0,3000.0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,SPEAKER_03
2985.0,3015.0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,"SPEAKER_03, SPEAKER_08, SPEAKER_10"
3000.0,3030.0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,"SPEAKER_03, SPEAKER_08, SPEAKER_10"
3015.0,3045.0,1,1,0,0,3,0,0,0,0,0,0,2,0,0,SPEAKER_03
3030.0,3060.0,1,1,0,0,4,0,0,0,0,1,0,2,0,0,"SPEAKER_03, SPEAKER_08"
3045.0,3075.0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,"SPEAKER_03, SPEAKER_08"
3060.0,3090.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,"SPEAKER_02, SPEAKER_03, SPEAKER_08"
3075.0,3105.0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,"SPEAKER_02, SPEAKER_03"
3090.0,3120.0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,SPEAKER_03
3105.0,3135.0,0,2,0,0,9,0,0,1,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_10"
3120.0,3150.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_10"
3135.0,3165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_03
3150.0,3180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SPEAKER_03
3165.0,3195.0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_09"
3180.0,3210.0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_09"
3195.0,3225.0,0,3,0,0,2,1,0,2,0,0,0,1,0,1,SPEAKER_03
3210.0,3240.0,0,6,0,0,4,0,0,2,0,0,0,1,0,1,SPEAKER_03
3225.0,3255.0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,SPEAKER_03
3240.0,3270.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,SPEAKER_03
3255.0,3285.0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,SPEAKER_03
3270.0,3300.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,SPEAKER_03
3285.0,3315.0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,SPEAKER_03
3300.0,3330.0,2,3,0,0,1,1,0,1,0,0,0,0,0,2,SPEAKER_03
3315.0,3345.0,1,5,0,0,2,1,0,3,0,0,0,0,0,1,SPEAKER_03
3330.0,3360.0,0,5,0,0,3,0,1,2,0,0,0,0,0,1,SPEAKER_03
3345.0,3375.0,0,3,0,0,3,1,1,2,0,0,1,0,0,1,SPEAKER_03
3360.0,3390.0,0,4,0,0,4,1,1,1,0,0,1,0,0,0,SPEAKER_03
3375.0,3405.0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,SPEAKER_03
3390.0,3420.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,SPEAKER_03
3405.0,3435.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,SPEAKER_03
3420.0,3450.0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,SPEAKER_03
3435.0,3465.0,0,1,0,0,4,0,0,1,0,0,1,0,0,1,SPEAKER_03
3450.0,3480.0,0,0,0,0,2,0,0,1,0,0,1,0,0,4,SPEAKER_03
3465.0,3495.0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,SPEAKER_03
3480.0,3510.0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,"SPEAKER_03, SPEAKER_09"
3495.0,3525.0,1,3,0,0,4,1,0,1,0,0,0,0,0,1,"SPEAKER_01, SPEAKER_03, SPEAKER_09"
3510.0,3540.0,1,3,0,0,5,1,0,0,0,0,0,0,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_08"
3525.0,3555.0,0,3,0,0,6,0,0,0,1,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
3540.0,3570.0,1,2,0,0,7,0,0,0,1,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
3555.0,3585.0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
3570.0,3600.0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_08"
3585.0,3615.0,0,2,0,0,10,1,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
3600.0,3630.0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_08"
3615.0,3645.0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,"SPEAKER_03, SPEAKER_10"
3630.0,3660.0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,"SPEAKER_03, SPEAKER_10"
3645.0,3675.0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,SPEAKER_03
3660.0,3690.0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,SPEAKER_03
3675.0,3705.0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,SPEAKER_03
3690.0,3720.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
3705.0,3735.0,3,4,0,0,0,0,0,1,0,0,0,1,0,2,"SPEAKER_01, SPEAKER_03, SPEAKER_07"
