speaker,window_start,window_end,P22_ASM,P12_TGS,P10_TRANS,P100_OVERALL,P24_ACO,P13_TSF,P32_IMO,P23_ATM,P20_ACT,P30_INTER,P31_ICM,P11_TMA,P33_IAM,P21_AMP
SPEAKER_03,390.0,420.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SPEAKER_03,405.0,435.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
