window_start,window_end,P11_TMA,P32_IMO,P21_AMP,P12_TGS,P24_ACO,P20_ACT,P100_OVERALL,P22_ASM,P31_ICM,P13_TSF,P33_IAM,P30_INTER,P23_ATM,P10_TRANS,speaker
3540.0,3570.0,0,0,0,0,0,4,4,0,0,0,0,4,1,9,"SPEAKER_00, SPEAKER_02, SPEAKER_03"
3555.0,3585.0,0,0,0,0,0,4,4,0,0,0,0,5,1,5,"SPEAKER_00, SPEAKER_02, SPEAKER_03"
3570.0,3600.0,0,0,0,0,0,2,3,0,0,0,0,5,0,0,"SPEAKER_02, SPEAKER_03"
3585.0,3615.0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,SPEAKER_03
3600.0,3630.0,0,0,0,0,0,4,2,1,0,0,0,4,0,1,"SPEAKER_03, SPEAKER_04"
3615.0,3645.0,0,0,0,0,0,4,4,1,0,1,0,8,1,1,"SPEAKER_00, SPEAKER_03, SPEAKER_04"
3630.0,3660.0,0,0,1,0,0,4,3,3,0,2,0,7,1,0,"SPEAKER_00, SPEAKER_03, SPEAKER_04"
3645.0,3675.0,0,0,1,0,0,3,5,2,0,1,1,3,0,0,"SPEAKER_00, SPEAKER_03, SPEAKER_04"
3660.0,3690.0,0,0,0,0,0,0,6,1,0,0,1,2,0,0,"SPEAKER_00, SPEAKER_03"
3675.0,3705.0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,"SPEAKER_00, SPEAKER_03, SPEAKER_04, SPEAKER_05"
3690.0,3720.0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,"SPEAKER_03, SPEAKER_04, SPEAKER_05"
3705.0,3735.0,1,0,0,0,0,4,3,0,0,0,0,4,0,1,"SPEAKER_02, SPEAKER_03, SPEAKER_04"
3720.0,3750.0,1,0,0,0,0,1,3,0,0,0,0,3,0,1,"SPEAKER_02, SPEAKER_03, SPEAKER_04"
3735.0,3765.0,0,0,0,0,0,3,0,1,0,0,0,3,0,3,"SPEAKER_00, SPEAKER_03"
3750.0,3780.0,0,0,0,1,0,3,1,1,0,0,0,5,0,3,"SPEAKER_00, SPEAKER_02, SPEAKER_03"
3765.0,3795.0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,"SPEAKER_00, SPEAKER_02, SPEAKER_03"
3810.0,3840.0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,SPEAKER_03
3825.0,3855.0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,SPEAKER_03
3840.0,3870.0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,"SPEAKER_00, SPEAKER_03"
3855.0,3885.0,0,0,0,0,0,1,1,2,0,1,0,8,0,1,"SPEAKER_00, SPEAKER_03, SPEAKER_04"
3870.0,3900.0,0,0,0,0,0,1,2,3,0,2,0,6,0,2,"SPEAKER_02, SPEAKER_03, SPEAKER_04"
3885.0,3915.0,0,0,0,0,0,2,2,2,0,1,0,3,0,2,"SPEAKER_01, SPEAKER_02, SPEAKER_03"
3900.0,3930.0,0,0,0,0,0,2,2,0,0,0,0,6,0,1,"SPEAKER_01, SPEAKER_02, SPEAKER_03"
3915.0,3945.0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,"SPEAKER_01, SPEAKER_02"
3930.0,3960.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,SPEAKER_01
3945.0,3975.0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,"SPEAKER_01, SPEAKER_03"
3960.0,3990.0,1,0,0,0,0,0,1,1,0,0,0,5,0,0,"SPEAKER_01, SPEAKER_03"
3975.0,4005.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,SPEAKER_01
