speaker,window_start,window_end,P31_ICM,P24_ACO,P30_INTER,P100_OVERALL,P23_ATM,P13_TSF,P20_ACT,P21_AMP,P10_TRANS,P12_TGS,P11_TMA,P22_ASM,P32_IMO,P33_IAM
HCILab2,2160.0,2190.0,0,0,2,1,0,0,2,0,0,0,0,0,0,1
HCILab2,2175.0,2205.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab2,2325.0,2355.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
HCILab2,2340.0,2370.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
HCILab2,2400.0,2430.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
HCILab2,2415.0,2445.0,0,0,0,3,1,0,0,0,1,0,0,0,0,1
HCILab2,2430.0,2460.0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
HCILab2,2445.0,2475.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab2,2460.0,2490.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab2,2505.0,2535.0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
HCILab2,2520.0,2550.0,0,0,2,1,0,0,4,0,1,0,0,1,0,0
HCILab2,2535.0,2565.0,0,0,1,1,0,0,3,0,0,0,0,0,0,0
HCILab2,2550.0,2580.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HCILab2,2565.0,2595.0,0,0,1,2,0,0,0,0,1,0,0,0,0,0
HCILab2,2580.0,2610.0,0,0,1,2,0,1,1,0,1,0,0,0,0,0
HCILab2,2595.0,2625.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HCILab2,2880.0,2910.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
HCILab2,2895.0,2925.0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
HCILab2,2910.0,2940.0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
HCILab2,2925.0,2955.0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
HCILab2,2940.0,2970.0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
HCILab2,2955.0,2985.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
HCILab2,2970.0,3000.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
HCILab2,3045.0,3075.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HCILab2,3060.0,3090.0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
HCILab2,3075.0,3105.0,0,0,2,1,0,2,0,0,2,0,0,0,0,0
HCILab2,3090.0,3120.0,0,0,2,1,0,2,1,0,2,0,0,0,0,0
HCILab2,3105.0,3135.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
HCILab2,3165.0,3195.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
HCILab2,3180.0,3210.0,0,0,0,1,0,1,3,0,0,0,0,0,0,0
HCILab2,3195.0,3225.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HCILab2,3300.0,3330.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab2,3315.0,3345.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HCILab2,3435.0,3465.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HCILab2,3450.0,3480.0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
HCILab2,3465.0,3495.0,0,0,1,1,0,0,3,0,1,0,0,1,0,0
HCILab2,3480.0,3510.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
HCILab2,3510.0,3540.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HCILab2,3525.0,3555.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HCILab2,3600.0,3630.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
HCILab2,3615.0,3645.0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
HCILab2,3630.0,3660.0,0,0,0,0,0,1,3,0,0,0,0,1,0,0
HCILab2,3645.0,3675.0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
HCILab2,3660.0,3690.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HCILab2,3675.0,3705.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HCILab2,3690.0,3720.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HCILab2,3720.0,3750.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HCILab2,3735.0,3765.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
